TF	TG	cluster	borda_rank	borda_clusterRank	weight
BdiBd21-3.2G0052100	BdiBd21-3.3G0242700	Cluster_2	288	51	1.1467324399439296
BdiBd21-3.2G0052100	BdiBd21-3.2G0215900	Cluster_2	288	51	1.0918555408416075
BdiBd21-3.2G0052100	BdiBd21-3.2G0117500	Cluster_2	288	51	1.0680507294508796
BdiBd21-3.2G0052100	BdiBd21-3.3G0278200	Cluster_2	288	51	1.014861741321947
BdiBd21-3.2G0052100	BdiBd21-3.1G0227300	Cluster_2	288	51	1.0101984142263358
BdiBd21-3.2G0052100	BdiBd21-3.2G0009200	Cluster_2	288	51	0.9467244962530726
BdiBd21-3.2G0052100	BdiBd21-3.3G0085500	Cluster_2	288	51	0.9259203113505512
BdiBd21-3.2G0052100	BdiBd21-3.3G0171100	Cluster_2	288	51	0.8934300030560277
BdiBd21-3.2G0052100	BdiBd21-3.1G0234801	Cluster_2	288	51	0.8848581573168864
BdiBd21-3.2G0052100	BdiBd21-3.2G0281200	Cluster_2	288	51	0.8845329032149003
BdiBd21-3.2G0052100	BdiBd21-3.1G0243100	Cluster_2	288	51	0.8548569853908785
BdiBd21-3.2G0052100	BdiBd21-3.1G0110100	Cluster_2	288	51	0.8484281409605229
BdiBd21-3.2G0052100	BdiBd21-3.2G0206600	Cluster_2	288	51	0.800069690675195
BdiBd21-3.2G0052100	BdiBd21-3.2G0067500	Cluster_2	288	51	0.7962627627755285
BdiBd21-3.2G0052100	BdiBd21-3.2G0263400	Cluster_2	288	51	0.7728043302864263
BdiBd21-3.2G0052100	BdiBd21-3.2G0293500	Cluster_2	288	51	0.7659518849973785
BdiBd21-3.2G0052100	BdiBd21-3.2G0292600	Cluster_2	288	51	0.7641033155021668
BdiBd21-3.2G0052100	BdiBd21-3.3G0207600	Cluster_2	288	51	0.7537385342111764
BdiBd21-3.2G0052100	BdiBd21-3.1G0065600	Cluster_2	288	51	0.7506760281237984
BdiBd21-3.2G0052100	BdiBd21-3.1G0069900	Cluster_2	288	51	0.7384361269375187
BdiBd21-3.2G0052100	BdiBd21-3.1G0198400	Cluster_2	288	51	0.7326544750509112
BdiBd21-3.2G0052100	BdiBd21-3.3G0057000	Cluster_2	288	51	0.7269079743723621
BdiBd21-3.2G0052100	BdiBd21-3.1G0298600	Cluster_2	288	51	0.6865109012729083
BdiBd21-3.2G0052100	BdiBd21-3.3G0117100	Cluster_2	288	51	0.6778983422613578
BdiBd21-3.2G0052100	BdiBd21-3.1G0151500	Cluster_2	288	51	0.6757364772759494
BdiBd21-3.2G0052100	BdiBd21-3.1G0304500	Cluster_2	288	51	0.6527747765494152
BdiBd21-3.2G0052100	BdiBd21-3.2G0078900	Cluster_2	288	51	0.6435605024893585
BdiBd21-3.2G0052100	BdiBd21-3.3G0038100	Cluster_2	288	51	0.6403041739456953
BdiBd21-3.2G0052100	BdiBd21-3.3G0018400	Cluster_2	288	51	0.6341504508720436
BdiBd21-3.2G0052100	BdiBd21-3.1G0131366	Cluster_2	288	51	0.6313813900452929
BdiBd21-3.2G0052100	BdiBd21-3.1G0151100	Cluster_2	288	51	0.6001407735445216
BdiBd21-3.2G0052100	BdiBd21-3.1G0085100	Cluster_2	288	51	0.5911280810704593
BdiBd21-3.2G0052100	BdiBd21-3.2G0091800	Cluster_2	288	51	0.5860260995927322
BdiBd21-3.2G0052100	BdiBd21-3.3G0073500	Cluster_2	288	51	0.5752344062018356
BdiBd21-3.2G0052100	BdiBd21-3.2G0141300	Cluster_2	288	51	0.558035597919022
BdiBd21-3.2G0052100	BdiBd21-3.1G0053200	Cluster_2	288	51	0.5572121727442156
BdiBd21-3.2G0052100	BdiBd21-3.1G0018900	Cluster_2	288	51	0.5568478655359532
BdiBd21-3.2G0052100	BdiBd21-3.3G0183200	Cluster_2	288	51	0.5495821439478159
BdiBd21-3.2G0052100	BdiBd21-3.1G0240400	Cluster_2	288	51	0.5495805416362928
BdiBd21-3.2G0052100	BdiBd21-3.1G0268800	Cluster_2	288	51	0.5375015999842171
BdiBd21-3.2G0052100	BdiBd21-3.2G0125100	Cluster_2	288	51	0.5254628569447605
BdiBd21-3.2G0052100	BdiBd21-3.3G0182200	Cluster_2	288	51	0.522481199983158
BdiBd21-3.2G0052100	BdiBd21-3.2G0256500	Cluster_2	288	51	0.5176539842805117
BdiBd21-3.2G0052100	BdiBd21-3.1G0275100	Cluster_2	288	51	0.5168596359529077
BdiBd21-3.2G0052100	BdiBd21-3.1G0044700	Cluster_2	288	51	0.5085238806343838
BdiBd21-3.2G0052100	BdiBd21-3.2G0004900	Cluster_2	288	51	0.5080073793816731
BdiBd21-3.2G0052100	BdiBd21-3.2G0289600	Cluster_2	288	51	0.5072494358949705
BdiBd21-3.2G0052100	BdiBd21-3.1G0163500	Cluster_2	288	51	0.4970445568230274
BdiBd21-3.2G0052100	BdiBd21-3.2G0089700	Cluster_2	288	51	0.4970097231510698
BdiBd21-3.2G0052100	BdiBd21-3.2G0121200	Cluster_2	288	51	0.4855922367713042
BdiBd21-3.2G0052100	BdiBd21-3.1G0048900	Cluster_2	288	51	0.4832835495296895
BdiBd21-3.2G0052100	BdiBd21-3.1G0118900	Cluster_2	288	51	0.479175199906052
BdiBd21-3.2G0052100	BdiBd21-3.1G0094500	Cluster_2	288	51	0.4779247403509948
BdiBd21-3.2G0052100	BdiBd21-3.3G0184600	Cluster_2	288	51	0.4590539284739621
BdiBd21-3.2G0052100	BdiBd21-3.1G0020900	Cluster_2	288	51	0.4540518733623374
BdiBd21-3.2G0052100	BdiBd21-3.1G0051500	Cluster_2	288	51	0.4531679733688661
BdiBd21-3.2G0052100	BdiBd21-3.1G0108600	Cluster_2	288	51	0.4524383791688721
BdiBd21-3.2G0052100	BdiBd21-3.3G0182600	Cluster_2	288	51	0.4498361937844853
BdiBd21-3.2G0052100	BdiBd21-3.1G0258500	Cluster_2	288	51	0.4445772324249368
BdiBd21-3.2G0052100	BdiBd21-3.2G0040600	Cluster_2	288	51	0.4411181017003829
BdiBd21-3.2G0052100	BdiBd21-3.1G0011600	Cluster_2	288	51	0.4390646351116162
BdiBd21-3.2G0052100	BdiBd21-3.1G0184200	Cluster_2	288	51	0.43889284297472536
BdiBd21-3.2G0052100	BdiBd21-3.2G0081700	Cluster_2	288	51	0.415550668158421
BdiBd21-3.2G0052100	BdiBd21-3.3G0012500	Cluster_2	288	51	0.4118696935577786
BdiBd21-3.2G0052100	BdiBd21-3.2G0188200	Cluster_2	288	51	0.4109760209974483
BdiBd21-3.2G0052100	BdiBd21-3.2G0129000	Cluster_2	288	51	0.4002183391651436
BdiBd21-3.2G0052100	BdiBd21-3.2G0172900	Cluster_2	288	51	0.3969350772752999
BdiBd21-3.2G0052100	BdiBd21-3.1G0305800	Cluster_2	288	51	0.3796187469532421
BdiBd21-3.2G0052100	BdiBd21-3.1G0132900	Cluster_2	288	51	0.3783526997093459
BdiBd21-3.2G0052100	BdiBd21-3.2G0274200	Cluster_2	288	51	0.37649228307461613
BdiBd21-3.2G0052100	BdiBd21-3.1G0080500	Cluster_2	288	51	0.36839116722911264
BdiBd21-3.2G0052100	BdiBd21-3.1G0098900	Cluster_2	288	51	0.3588718054144277
BdiBd21-3.2G0052100	BdiBd21-3.1G0199400	Cluster_2	288	51	0.3553538793085411
BdiBd21-3.2G0052100	BdiBd21-3.2G0028200	Cluster_2	288	51	0.35443377097384793
BdiBd21-3.2G0052100	BdiBd21-3.3G0031700	Cluster_2	288	51	0.35278312772569553
BdiBd21-3.2G0052100	BdiBd21-3.1G0225100	Cluster_2	288	51	0.34723138747856425
BdiBd21-3.2G0052100	BdiBd21-3.3G0082500	Cluster_2	288	51	0.346652940692669
BdiBd21-3.2G0052100	BdiBd21-3.2G0248300	Cluster_2	288	51	0.33634420726529995
BdiBd21-3.2G0052100	BdiBd21-3.1G0218700	Cluster_2	288	51	0.33433996294843416
BdiBd21-3.2G0052100	BdiBd21-3.2G0264600	Cluster_2	288	51	0.3312042803906753
BdiBd21-3.2G0052100	BdiBd21-3.2G0134700	Cluster_2	288	51	0.32936044559755395
BdiBd21-3.2G0052100	BdiBd21-3.3G0265400	Cluster_2	288	51	0.3239011024684955
BdiBd21-3.2G0052100	BdiBd21-3.2G0220700	Cluster_2	288	51	0.3235173088874109
BdiBd21-3.2G0052100	BdiBd21-3.3G0198800	Cluster_2	288	51	0.32273683440628764
BdiBd21-3.2G0052100	BdiBd21-3.1G0283800	Cluster_2	288	51	0.3196132288116812
BdiBd21-3.2G0052100	BdiBd21-3.1G0129800	Cluster_2	288	51	0.3078961397292373
BdiBd21-3.2G0052100	BdiBd21-3.2G0255500	Cluster_2	288	51	0.3070513612390793
BdiBd21-3.2G0052100	BdiBd21-3.2G0158400	Cluster_2	288	51	0.30327044670788955
BdiBd21-3.2G0052100	BdiBd21-3.2G0266800	Cluster_2	288	51	0.2988598832512256
BdiBd21-3.2G0052100	BdiBd21-3.1G0153800	Cluster_2	288	51	0.29791656909019393
BdiBd21-3.2G0052100	BdiBd21-3.3G0013400	Cluster_2	288	51	0.2972870675109337
BdiBd21-3.2G0052100	BdiBd21-3.1G0116100	Cluster_2	288	51	0.29426323252802705
BdiBd21-3.2G0052100	BdiBd21-3.2G0074100	Cluster_2	288	51	0.2892726617681836
BdiBd21-3.2G0052100	BdiBd21-3.1G0213800	Cluster_2	288	51	0.28847609041197464
BdiBd21-3.2G0052100	BdiBd21-3.2G0020500	Cluster_2	288	51	0.2882648652363229
BdiBd21-3.2G0052100	BdiBd21-3.1G0267400	Cluster_2	288	51	0.2877380564535058
BdiBd21-3.2G0052100	BdiBd21-3.1G0121300	Cluster_2	288	51	0.28387721106073777
BdiBd21-3.2G0052100	BdiBd21-3.3G0149400	Cluster_2	288	51	0.2815333820889189
BdiBd21-3.2G0052100	BdiBd21-3.1G0284300	Cluster_2	288	51	0.2778527002283491
BdiBd21-3.2G0052100	BdiBd21-3.2G0123900	Cluster_2	288	51	0.27557976713065624
BdiBd21-3.2G0052100	BdiBd21-3.2G0094800	Cluster_2	288	51	0.2752674872972151
BdiBd21-3.2G0052100	BdiBd21-3.2G0054500	Cluster_2	288	51	0.274116681693524
BdiBd21-3.2G0052100	BdiBd21-3.2G0004400	Cluster_2	288	51	0.2737939780289855
BdiBd21-3.2G0052100	BdiBd21-3.3G0039700	Cluster_2	288	51	0.2682158224707069
BdiBd21-3.2G0052100	BdiBd21-3.3G0124500	Cluster_2	288	51	0.2653990429568162
BdiBd21-3.2G0052100	BdiBd21-3.1G0237400	Cluster_2	288	51	0.2648984794206836
BdiBd21-3.2G0052100	BdiBd21-3.2G0069800	Cluster_2	288	51	0.2638639672627428
BdiBd21-3.2G0052100	BdiBd21-3.1G0061800	Cluster_2	288	51	0.26157957386534897
BdiBd21-3.2G0052100	BdiBd21-3.2G0276900	Cluster_2	288	51	0.25082190475493993
BdiBd21-3.2G0052100	BdiBd21-3.2G0134400	Cluster_2	288	51	0.24469898990518366
BdiBd21-3.2G0052100	BdiBd21-3.2G0203500	Cluster_2	288	51	0.24324704651347465
BdiBd21-3.2G0052100	BdiBd21-3.1G0059700	Cluster_2	288	51	0.23891292751221666
BdiBd21-3.2G0052100	BdiBd21-3.1G0161000	Cluster_2	288	51	0.23792418870519044
BdiBd21-3.2G0052100	BdiBd21-3.2G0166600	Cluster_2	288	51	0.23664527715293615
BdiBd21-3.2G0052100	BdiBd21-3.2G0145400	Cluster_2	288	51	0.2365176135786561
BdiBd21-3.2G0052100	BdiBd21-3.1G0198800	Cluster_2	288	51	0.2363409985121556
BdiBd21-3.2G0052100	BdiBd21-3.1G0069700	Cluster_2	288	51	0.2343699188802243
BdiBd21-3.2G0052100	BdiBd21-3.1G0279700	Cluster_2	288	51	0.2338958846589407
BdiBd21-3.2G0052100	BdiBd21-3.1G0188400	Cluster_2	288	51	0.23270061090691976
BdiBd21-3.2G0052100	BdiBd21-3.1G0150400	Cluster_2	288	51	0.2270539312606226
BdiBd21-3.2G0052100	BdiBd21-3.1G0061300	Cluster_2	288	51	0.21752330170947687
BdiBd21-3.2G0052100	BdiBd21-3.1G0176900	Cluster_2	288	51	0.2172823999285872
BdiBd21-3.2G0052100	BdiBd21-3.2G0285200	Cluster_2	288	51	0.2103939927761961
BdiBd21-3.2G0052100	BdiBd21-3.2G0074700	Cluster_2	288	51	0.2086257989973005
BdiBd21-3.2G0052100	BdiBd21-3.1G0070300	Cluster_2	288	51	0.20757104133001472
BdiBd21-3.2G0052100	BdiBd21-3.2G0288500	Cluster_2	288	51	0.20740279492693686
BdiBd21-3.2G0052100	BdiBd21-3.1G0203200	Cluster_2	288	51	0.19842840050954896
BdiBd21-3.2G0052100	BdiBd21-3.3G0039100	Cluster_2	288	51	0.19287888132558265
BdiBd21-3.2G0052100	BdiBd21-3.1G0128500	Cluster_2	288	51	0.19173000132236226
BdiBd21-3.2G0052100	BdiBd21-3.2G0067300	Cluster_2	288	51	0.19044474998274047
BdiBd21-3.2G0052100	BdiBd21-3.2G0097500	Cluster_2	288	51	0.19040621706014546
BdiBd21-3.2G0052100	BdiBd21-3.2G0105800	Cluster_2	288	51	0.1854097847675403
BdiBd21-3.2G0052100	BdiBd21-3.2G0257900	Cluster_2	288	51	0.18501493230061575
BdiBd21-3.2G0052100	BdiBd21-3.1G0262000	Cluster_2	288	51	0.18399113226654346
BdiBd21-3.2G0052100	BdiBd21-3.2G0026600	Cluster_2	288	51	0.16566337828061084
BdiBd21-3.2G0052100	BdiBd21-3.2G0076600	Cluster_2	288	51	0.16355187515147085
BdiBd21-3.2G0052100	BdiBd21-3.3G0205500	Cluster_2	288	51	0.1599417631735865
BdiBd21-3.2G0052100	BdiBd21-3.2G0266900	Cluster_2	288	51	0.15670789383950576
BdiBd21-3.2G0052100	BdiBd21-3.1G0136800	Cluster_2	288	51	0.15383936677335214
BdiBd21-3.2G0052100	BdiBd21-3.1G0222200	Cluster_2	288	51	0.1491431141224845
BdiBd21-3.2G0052100	BdiBd21-3.1G0115500	Cluster_2	288	51	0.14825850383910052
BdiBd21-3.2G0052100	BdiBd21-3.3G0281100	Cluster_2	288	51	0.14606946110232774
BdiBd21-3.2G0052100	BdiBd21-3.1G0279600	Cluster_2	288	51	0.1435587770194245
BdiBd21-3.2G0052100	BdiBd21-3.2G0271300	Cluster_2	288	51	0.14233507652968805
BdiBd21-3.2G0052100	BdiBd21-3.1G0289300	Cluster_2	288	51	0.13961365939025044
BdiBd21-3.2G0052100	BdiBd21-3.1G0097400	Cluster_2	288	51	0.1384261660531439
BdiBd21-3.2G0052100	BdiBd21-3.1G0108500	Cluster_2	288	51	0.1347378785073425
BdiBd21-3.2G0052100	BdiBd21-3.1G0215700	Cluster_2	288	51	0.13015051856706913
BdiBd21-3.2G0052100	BdiBd21-3.1G0107800	Cluster_2	288	51	0.1290471743658948
BdiBd21-3.2G0052100	BdiBd21-3.3G0075500	Cluster_2	288	51	0.12809040208747902
BdiBd21-3.2G0052100	BdiBd21-3.3G0065000	Cluster_2	288	51	0.12151283406855225
BdiBd21-3.2G0052100	BdiBd21-3.1G0248100	Cluster_2	288	51	0.11981640328599903
BdiBd21-3.2G0052100	BdiBd21-3.3G0269600	Cluster_2	288	51	0.11796551760323234
BdiBd21-3.2G0052100	BdiBd21-3.2G0138100	Cluster_2	288	51	0.11691563153224005
BdiBd21-3.2G0052100	BdiBd21-3.3G0065900	Cluster_2	288	51	0.11425783795629155
BdiBd21-3.2G0052100	BdiBd21-3.3G0099700	Cluster_2	288	51	0.1127869093809104
BdiBd21-3.2G0052100	BdiBd21-3.1G0203900	Cluster_2	288	51	0.1125165887040476
BdiBd21-3.2G0052100	BdiBd21-3.1G0010700	Cluster_2	288	51	0.11169002289834512
BdiBd21-3.2G0052100	BdiBd21-3.3G0064600	Cluster_2	288	51	0.0946234534722839
BdiBd21-3.2G0052100	BdiBd21-3.2G0100400	Cluster_2	288	51	0.09386200719435744
BdiBd21-3.2G0052100	BdiBd21-3.1G0015000	Cluster_2	288	51	0.0924744820121534
BdiBd21-3.2G0052100	BdiBd21-3.1G0230100	Cluster_2	288	51	0.0923634422190737
BdiBd21-3.2G0052100	BdiBd21-3.1G0225800	Cluster_2	288	51	0.08824095013191267
BdiBd21-3.2G0052100	BdiBd21-3.3G0024400	Cluster_2	288	51	0.08778783015813207
BdiBd21-3.2G0052100	BdiBd21-3.1G0225300	Cluster_2	288	51	0.08536770926867608
BdiBd21-3.2G0052100	BdiBd21-3.3G0175200	Cluster_2	288	51	0.08435271975242208
BdiBd21-3.2G0052100	BdiBd21-3.1G0127500	Cluster_2	288	51	0.08378367967628544
BdiBd21-3.2G0052100	BdiBd21-3.3G0041300	Cluster_2	288	51	0.08326403570508087
BdiBd21-3.2G0052100	BdiBd21-3.2G0027700	Cluster_2	288	51	0.08240686785172016
BdiBd21-3.2G0052100	BdiBd21-3.1G0120400	Cluster_2	288	51	0.08145630433963365
BdiBd21-3.2G0052100	BdiBd21-3.1G0298800	Cluster_2	288	51	0.08071809289836884
BdiBd21-3.2G0052100	BdiBd21-3.2G0276700	Cluster_2	288	51	0.07962119928349116
BdiBd21-3.2G0052100	BdiBd21-3.1G0091900	Cluster_2	288	51	0.07651337702274864
BdiBd21-3.2G0052100	BdiBd21-3.1G0119700	Cluster_2	288	51	0.07439251197221229
BdiBd21-3.2G0052100	BdiBd21-3.3G0190100	Cluster_2	288	51	0.07239224472919327
BdiBd21-3.2G0052100	BdiBd21-3.1G0110400	Cluster_2	288	51	0.06997013948243598
BdiBd21-3.2G0052100	BdiBd21-3.1G0047900	Cluster_2	288	51	0.06927215326853986
BdiBd21-3.2G0052100	BdiBd21-3.2G0187300	Cluster_2	288	51	0.06880524039611696
BdiBd21-3.2G0052100	BdiBd21-3.1G0039100	Cluster_2	288	51	0.06879791661879019
BdiBd21-3.2G0052100	BdiBd21-3.1G0268700	Cluster_2	288	51	0.06865549075516048
BdiBd21-3.2G0052100	BdiBd21-3.3G0261600	Cluster_2	288	51	0.06657851790560912
BdiBd21-3.2G0052100	BdiBd21-3.1G0171400	Cluster_2	288	51	0.06450347796752992
BdiBd21-3.2G0052100	BdiBd21-3.3G0090000	Cluster_2	288	51	0.06336466151082512
BdiBd21-3.2G0052100	BdiBd21-3.3G0023300	Cluster_2	288	51	0.06284477826680339
BdiBd21-3.2G0052100	BdiBd21-3.1G0262200	Cluster_2	288	51	0.06240729245157142
BdiBd21-3.2G0052100	BdiBd21-3.1G0135200	Cluster_2	288	51	0.060412446312041325
BdiBd21-3.2G0052100	BdiBd21-3.2G0063000	Cluster_2	288	51	0.05681034459885564
BdiBd21-3.2G0052100	BdiBd21-3.1G0176300	Cluster_2	288	51	0.054313752051058664
BdiBd21-3.2G0052100	BdiBd21-3.3G0038400	Cluster_2	288	51	0.05284604636268592
BdiBd21-3.2G0052100	BdiBd21-3.2G0194700	Cluster_2	288	51	0.04790439986150077
BdiBd21-3.2G0052100	BdiBd21-3.1G0058100	Cluster_2	288	51	0.04546501294539052
BdiBd21-3.2G0052100	BdiBd21-3.2G0241900	Cluster_2	288	51	0.04342200744439503
BdiBd21-3.2G0052100	BdiBd21-3.3G0218100	Cluster_2	288	51	0.04318267626973908
BdiBd21-3.2G0052100	BdiBd21-3.1G0284500	Cluster_2	288	51	0.043103657158784565
BdiBd21-3.2G0052100	BdiBd21-3.2G0028600	Cluster_2	288	51	0.03747218069515198
BdiBd21-3.2G0052100	BdiBd21-3.1G0185700	Cluster_2	288	51	0.037249215933257855
BdiBd21-3.2G0052100	BdiBd21-3.3G0080100	Cluster_2	288	51	0.033979391343657586
BdiBd21-3.2G0052100	BdiBd21-3.3G0004200	Cluster_2	288	51	0.03121605748032528
BdiBd21-3.2G0052100	BdiBd21-3.1G0091800	Cluster_2	288	51	0.025078530790335087
BdiBd21-3.2G0052100	BdiBd21-3.3G0175500	Cluster_2	288	51	0.024064715162941543
BdiBd21-3.2G0052100	BdiBd21-3.3G0097200	Cluster_2	288	51	0.023203759367645092
BdiBd21-3.2G0052100	BdiBd21-3.3G0036500	Cluster_2	288	51	0.020944668990634387
BdiBd21-3.2G0052100	BdiBd21-3.1G0283700	Cluster_2	288	51	0.020674821094348143
BdiBd21-3.2G0052100	BdiBd21-3.3G0094100	Cluster_2	288	51	0.016714575944756633
BdiBd21-3.2G0052100	BdiBd21-3.1G0185900	Cluster_2	288	51	0.015653866476809657
BdiBd21-3.2G0052100	BdiBd21-3.2G0184100	Cluster_2	288	51	0.01557562519817321
BdiBd21-3.2G0052100	BdiBd21-3.1G0170100	Cluster_2	288	51	0.01359773057963676
BdiBd21-3.2G0052100	BdiBd21-3.2G0230700	Cluster_2	288	51	0.00813050936455516
BdiBd21-3.2G0052100	BdiBd21-3.1G0103000	Cluster_2	288	51	0.007450991212356138
BdiBd21-3.2G0052100	BdiBd21-3.3G0146700	Cluster_2	288	51	0.0046320132867027205
BdiBd21-3.2G0052100	BdiBd21-3.3G0131400	Cluster_2	288	51	0.003553515585556467
BdiBd21-3.2G0052100	BdiBd21-3.2G0267900	Cluster_2	288	51	0.0004429972110457765
BdiBd21-3.2G0052100	BdiBd21-3.2G0073900	Cluster_2	288	51	0.0002496416453723325
BdiBd21-3.2G0052100	BdiBd21-3.1G0185300	Cluster_2	288	51	9.786366355558988e-05
BdiBd21-3.2G0052100	BdiBd21-3.1G0273700	Cluster_2	288	51	4.506059419324426e-05
BdiBd21-3.2G0052100	BdiBd21-3.2G0076400	Cluster_2	288	51	8.052202967184905e-07
BdiBd21-3.2G0059800	BdiBd21-3.3G0082500	Cluster_0	193	46	5.704823516806668
BdiBd21-3.2G0059800	BdiBd21-3.1G0161500	Cluster_0	193	46	5.145875868888344
BdiBd21-3.2G0059800	BdiBd21-3.2G0026700	Cluster_0	193	46	4.956436198846227
BdiBd21-3.2G0059800	BdiBd21-3.1G0188100	Cluster_0	193	46	4.887631028575209
BdiBd21-3.2G0059800	BdiBd21-3.1G0185900	Cluster_0	193	46	4.521340010723281
BdiBd21-3.2G0059800	BdiBd21-3.2G0097800	Cluster_0	193	46	4.44377486533069
BdiBd21-3.2G0059800	BdiBd21-3.1G0071300	Cluster_0	193	46	4.2685146397787435
BdiBd21-3.2G0059800	BdiBd21-3.2G0134700	Cluster_0	193	46	3.8669695428845485
BdiBd21-3.2G0059800	BdiBd21-3.2G0271800	Cluster_0	193	46	3.817157192377077
BdiBd21-3.2G0059800	BdiBd21-3.2G0134800	Cluster_0	193	46	3.667330310276164
BdiBd21-3.2G0059800	BdiBd21-3.3G0140900	Cluster_0	193	46	3.6282555802793177
BdiBd21-3.2G0059800	BdiBd21-3.3G0057801	Cluster_0	193	46	3.5466140772788752
BdiBd21-3.2G0059800	BdiBd21-3.1G0015200	Cluster_0	193	46	3.4868471342060583
BdiBd21-3.2G0059800	BdiBd21-3.2G0283500	Cluster_0	193	46	3.2889680394281346
BdiBd21-3.2G0059800	BdiBd21-3.1G0171000	Cluster_0	193	46	3.2346563318173485
BdiBd21-3.2G0059800	BdiBd21-3.1G0277200	Cluster_0	193	46	3.2056192154556413
BdiBd21-3.2G0059800	BdiBd21-3.2G0046500	Cluster_0	193	46	3.038691423037473
BdiBd21-3.2G0059800	BdiBd21-3.3G0262300	Cluster_0	193	46	2.8550714270312185
BdiBd21-3.2G0059800	BdiBd21-3.1G0034100	Cluster_0	193	46	2.8506969371882787
BdiBd21-3.2G0059800	BdiBd21-3.2G0063000	Cluster_0	193	46	2.8169178703862165
BdiBd21-3.2G0059800	BdiBd21-3.1G0098900	Cluster_0	193	46	2.53667754325994
BdiBd21-3.2G0059800	BdiBd21-3.2G0132000	Cluster_0	193	46	2.5251619470755817
BdiBd21-3.2G0059800	BdiBd21-3.2G0284800	Cluster_0	193	46	2.5209933641636897
BdiBd21-3.2G0059800	BdiBd21-3.3G0066800	Cluster_0	193	46	2.46762743153231
BdiBd21-3.2G0059800	BdiBd21-3.2G0206200	Cluster_0	193	46	2.4456569983485785
BdiBd21-3.2G0059800	BdiBd21-3.3G0227100	Cluster_0	193	46	2.4077785191034438
BdiBd21-3.2G0059800	BdiBd21-3.3G0014400	Cluster_0	193	46	2.378836777626788
BdiBd21-3.2G0059800	BdiBd21-3.2G0007300	Cluster_0	193	46	2.3526473069143123
BdiBd21-3.2G0059800	BdiBd21-3.3G0229600	Cluster_0	193	46	2.150250214001228
BdiBd21-3.2G0059800	BdiBd21-3.3G0014200	Cluster_0	193	46	2.131846444970611
BdiBd21-3.2G0059800	BdiBd21-3.3G0189700	Cluster_0	193	46	2.1245164831198817
BdiBd21-3.2G0059800	BdiBd21-3.1G0260500	Cluster_0	193	46	2.078049271955684
BdiBd21-3.2G0059800	BdiBd21-3.3G0065900	Cluster_0	193	46	2.003819231199212
BdiBd21-3.2G0059800	BdiBd21-3.3G0096700	Cluster_0	193	46	1.9628047357812932
BdiBd21-3.2G0059800	BdiBd21-3.2G0059400	Cluster_0	193	46	1.9153536411960652
BdiBd21-3.2G0059800	BdiBd21-3.2G0144200	Cluster_0	193	46	1.8801041115619803
BdiBd21-3.2G0059800	BdiBd21-3.1G0014200	Cluster_0	193	46	1.8568393171723905
BdiBd21-3.2G0059800	BdiBd21-3.1G0235100	Cluster_0	193	46	1.7677729459732134
BdiBd21-3.2G0059800	BdiBd21-3.3G0285900	Cluster_0	193	46	1.6763967127922887
BdiBd21-3.2G0059800	BdiBd21-3.2G0245200	Cluster_0	193	46	1.6491854252231783
BdiBd21-3.2G0059800	BdiBd21-3.1G0087601	Cluster_0	193	46	1.6401706494133423
BdiBd21-3.2G0059800	BdiBd21-3.3G0189650	Cluster_0	193	46	1.6272673789881928
BdiBd21-3.2G0059800	BdiBd21-3.1G0265700	Cluster_0	193	46	1.6191287887577617
BdiBd21-3.2G0059800	BdiBd21-3.2G0124400	Cluster_0	193	46	1.5969539313517331
BdiBd21-3.2G0059800	BdiBd21-3.1G0157600	Cluster_0	193	46	1.588332131164085
BdiBd21-3.2G0059800	BdiBd21-3.1G0097400	Cluster_0	193	46	1.5712739931990518
BdiBd21-3.2G0059800	BdiBd21-3.1G0279700	Cluster_0	193	46	1.5599929596002673
BdiBd21-3.2G0059800	BdiBd21-3.1G0300200	Cluster_0	193	46	1.5418575251172693
BdiBd21-3.2G0059800	BdiBd21-3.3G0031700	Cluster_0	193	46	1.5263890022747275
BdiBd21-3.2G0059800	BdiBd21-3.2G0264400	Cluster_0	193	46	1.4751680646831842
BdiBd21-3.2G0059800	BdiBd21-3.1G0025100	Cluster_0	193	46	1.4681049307342524
BdiBd21-3.2G0059800	BdiBd21-3.1G0170100	Cluster_0	193	46	1.4377178516060982
BdiBd21-3.2G0059800	BdiBd21-3.1G0175400	Cluster_0	193	46	1.4284754003120947
BdiBd21-3.2G0059800	BdiBd21-3.3G0073500	Cluster_0	193	46	1.428044908168076
BdiBd21-3.2G0059800	BdiBd21-3.3G0233200	Cluster_0	193	46	1.3724200726647593
BdiBd21-3.2G0059800	BdiBd21-3.2G0256500	Cluster_0	193	46	1.3715204803330978
BdiBd21-3.2G0059800	BdiBd21-3.2G0115900	Cluster_0	193	46	1.3625604342924131
BdiBd21-3.2G0059800	BdiBd21-3.2G0240600	Cluster_0	193	46	1.3564822968170165
BdiBd21-3.2G0059800	BdiBd21-3.2G0027400	Cluster_0	193	46	1.3159236918543316
BdiBd21-3.2G0059800	BdiBd21-3.2G0285200	Cluster_0	193	46	1.2822595332226785
BdiBd21-3.2G0059800	BdiBd21-3.2G0060000	Cluster_0	193	46	1.2457609140736021
BdiBd21-3.2G0059800	BdiBd21-3.1G0038500	Cluster_0	193	46	1.2210044217643914
BdiBd21-3.2G0059800	BdiBd21-3.3G0097300	Cluster_0	193	46	1.1852108586949874
