label;cluster;TF;alias;celltype;isTF_DE;totRegInCluster;X.TGs;qval_cluster;out.degree;closeness;betweenness;med_coexpr;TF_qval;borda_rank;borda_clusterRank
SCs 2;13_Cluster_13;BdiBd21-3.2G0669700;BdiBd21-3.2G0669700;13;0;155;233;1.6694400000000003e-26;0.494692144373673;0;0;0.21612118845407527;NA;1384;125
SCs 2;13_Cluster_13;BdiBd21-3.4G0444600;BdiBd21-3.4G0444600;13;0;155;178;1.4344699999999996e-33;0.3779193205944799;0.025787723064280548;6.624680642256115e-5;0.10331218896530414;NA;1264;115
SCs 2;13_Cluster_13;BdiBd21-3.3G0622400;BdiBd21-3.3G0622400;13;1;155;225;2.57692e-38;0.4777070063694268;0;0;0.4126582718483893;2.12305997782753e-8;1021;59
SCs 2;13_Cluster_13;BdiBd21-3.3G0080500;BdiBd21-3.3G0080500;13;0;155;223;6.04242e-36;0.4734607218683652;0.027521821578364487;1.0904452154183913e-4;0.1714971897979392;NA;1105;76
SCs 2;13_Cluster_13;BdiBd21-3.3G0133400;BdiBd21-3.3G0133400;13;1;155;260;2.91502e-44;0.5520169851380042;1.305166312809625;1.0033928153709346;1.1810363661500185;2.1251292617026097e-18;94;2
SCs 2;13_Cluster_13;BdiBd21-3.3G0741700;BdiBd21-3.3G0741700;13;0;155;207;1.6698400000000003e-18;0.4394904458598726;0;0;0.1370570305457598;NA;1469;146
SCs 2;13_Cluster_13;BdiBd21-3.4G0543900;BdiBd21-3.4G0543900;13;0;155;236;1.5156000000000002e-26;0.5010615711252654;0.02851137021938433;1.805697577220472e-4;0.3924914955376181;NA;783;60
SCs 2;13_Cluster_13;BdiBd21-3.2G0730700;BdiBd21-3.2G0730700;13;0;155;232;1.9296799999999999e-26;0.4925690021231423;0;0;0.20872583449772605;NA;1390;127
SCs 2;13_Cluster_13;BdiBd21-3.2G0486500;BdiBd21-3.2G0486500;13;1;155;256;5.5227e-44;0.5435244161358811;0;0;0.5506523986560354;3.89353521848125e-10;866;32
SCs 2;13_Cluster_13;BdiBd21-3.5G0296400;BdiBd21-3.5G0296400;13;0;155;234;4.15091e-22;0.4968152866242038;0.028835363062786425;2.4348882540370162e-4;0.1693195045109686;NA;786;71
SCs 2;13_Cluster_13;BdiBd21-3.2G0602900;BdiBd21-3.2G0602900;13;1;155;246;5.94607e-39;0.5222929936305732;0;0;0.5171487686700366;6.00958075466919e-14;884;38
SCs 2;13_Cluster_13;BdiBd21-3.4G0478700;BdiBd21-3.4G0478700;13;1;155;159;4.604739999999999e-41;0.3375796178343949;1.250509659769095;1.0019706641118344;0.12782363960180415;3.4991815131648195e-15;317;27
SCs 2;13_Cluster_13;BdiBd21-3.3G0487100;BdiBd21-3.3G0487100;13;0;155;172;3.469680000000001e-24;0.3651804670912951;0;0;0.1537712009007689;NA;1475;145
SCs 2;13_Cluster_13;BdiBd21-3.3G0192400;BdiBd21-3.3G0192400;13;0;155;208;3.6116e-17;0.4416135881104034;0.028132061524669686;2.0405822566907188e-4;0.16168126850838638;NA;993;98
SCs 2;13_Cluster_13;BdiBd21-3.3G0080300;BdiBd21-3.3G0080300;13;0;155;219;3.33451e-23;0.4649681528662421;0.029335398260407;2.2630306464246493e-4;0.16529521689311027;NA;791;77
SCs 2;13_Cluster_13;BdiBd21-3.3G0146400;BdiBd21-3.3G0146400;13;1;155;204;3.17794e-27;0.43312101910828027;0.028225939371804287;1.3935732642370534e-4;0.15802697791589668;0.00501982619482627;873;78
SCs 2;13_Cluster_13;BdiBd21-3.3G0467400;BdiBd21-3.3G0467400;13;0;155;218;1.20528e-24;0.4628450106157113;0;0;0.15068862470325795;NA;1453;136
SCs 2;13_Cluster_13;BdiBd21-3.1G0965400;BdiBd21-3.1G0965400;13;0;155;173;3.6934599999999998e-28;0.3673036093418259;0;0;0.12750096222147608;NA;1480;142
SCs 2;13_Cluster_13;BdiBd21-3.5G0084100;BdiBd21-3.5G0084100;13;0;155;214;1.087e-26;0.4543524416135881;0.02690892841490144;1.0899846171359436e-4;0.14864060590490472;NA;1200;110
SCs 2;13_Cluster_13;BdiBd21-3.2G0757300;BdiBd21-3.2G0757300;13;1;155;210;6.65436e-34;0.445859872611465;0;0;0.15302673668003325;4.90013851513016e-7;1241;100
SCs 2;13_Cluster_13;BdiBd21-3.4G0469500;BdiBd21-3.4G0469500;13;1;155;164;5.97603e-64;0.3481953290870488;1.2257957023030857;1.002080478435462;0.22459039962366265;6.6459452727098e-35;191;18
SCs 2;13_Cluster_13;BdiBd21-3.4G0527000;BdiBd21-3.4G0527000;13;0;155;218;3.55476e-29;0.4628450106157113;0.027521821578364487;1.5479656157092137e-4;0.17332271762950366;NA;1081;92
SCs 2;13_Cluster_13;BdiBd21-3.5G0245000;BdiBd21-3.5G0245000;13;1;155;173;1.51472e-28;0.3673036093418259;0.026350072165370768;7.399640673993164e-5;0.11367026523739795;0.0292732100661283;1122;104
SCs 2;13_Cluster_13;BdiBd21-3.2G0125800;BdiBd21-3.2G0125800;13;0;155;230;1.97532e-24;0.4883227176220807;0.027139165235563697;1.8793724215523922e-4;0.2205969217665255;NA;1015;83
SCs 2;13_Cluster_13;BdiBd21-3.3G0437000;BdiBd21-3.3G0437000;13;1;155;224;7.089439999999998e-32;0.47558386411889597;0;0;0.19745403167925868;2.02962259339763e-4;1219;99
SCs 2;13_Cluster_13;BdiBd21-3.1G0714400;BdiBd21-3.1G0714400;13;1;155;266;1.6205700000000003e-22;0.564755838641189;0;0;0.8214004095607852;3.7237614348674996e-9;883;41
SCs 2;13_Cluster_13;BdiBd21-3.1G0656800;BdiBd21-3.1G0656800;13;0;155;180;8.21197e-17;0.3821656050955414;0;0;0.11490905285243384;NA;1490;154
SCs 2;13_Cluster_13;BdiBd21-3.4G0361400;BdiBd21-3.4G0361400;13;0;155;212;6.498199999999999e-33;0.45010615711252655;0.02860780100930333;1.0563735724222459e-4;0.1771312346564597;NA;1007;81
SCs 2;13_Cluster_13;BdiBd21-3.3G0257300;BdiBd21-3.3G0257300;13;1;155;258;2.68893e-48;0.5477707006369427;1.310817540824618;1.0034793535916835;1.5533382932565305;7.51107598242638e-16;77;1
SCs 2;13_Cluster_13;BdiBd21-3.3G0669400;BdiBd21-3.3G0669400;13;1;155;227;4.0888899999999996e-34;0.4819532908704883;0;0;0.31314813582218554;7.74823015677857e-11;1061;66
SCs 2;13_Cluster_13;BdiBd21-3.2G0592700;BdiBd21-3.2G0592700;13;1;155;228;5.64286e-36;0.4840764331210191;0;0;0.34929479018616594;3.40276746047602e-5;1090;70
SCs 2;13_Cluster_13;BdiBd21-3.3G0193600;BdiBd21-3.3G0193600;13;0;155;230;2.4087099999999997e-26;0.4883227176220807;0.026598657751836542;1.8733512537999863e-4;0.2526972949209293;NA;1011;80
SCs 2;13_Cluster_13;BdiBd21-3.3G0418600;BdiBd21-3.3G0418600;13;0;155;197;2.17951e-36;0.4182590233545648;0;0;0.1650391195458734;NA;1415;124
SCs 2;13_Cluster_13;BdiBd21-3.2G0562100;BdiBd21-3.2G0562100;13;0;155;184;2.0452399999999997e-30;0.39065817409766457;0;0;0.19042519591043366;NA;1430;134
SCs 2;13_Cluster_13;BdiBd21-3.1G0413500;BdiBd21-3.1G0413500;13;0;155;201;5.79469e-24;0.4267515923566879;0;0;0.09887042444792928;NA;1485;147
SCs 2;13_Cluster_13;BdiBd21-3.3G0400200;BdiBd21-3.3G0400200;13;0;155;216;8.6042e-31;0.4585987261146497;0;0;0.2286084995865361;NA;1378;123
SCs 2;13_Cluster_13;BdiBd21-3.3G0503400;BdiBd21-3.3G0503400;13;0;155;197;2.06443e-20;0.4182590233545648;0;0;0.2038203773904563;NA;1432;141
SCs 2;13_Cluster_13;BdiBd21-3.2G0186800;BdiBd21-3.2G0186800;13;0;155;259;1.82631e-21;0.5498938428874734;0.03113511594509455;4.3312731187287415e-4;0.6131294786876488;NA;395;33
SCs 2;13_Cluster_13;BdiBd21-3.2G0638300;BdiBd21-3.2G0638300;13;1;155;215;5.231559999999998e-30;0.4564755838641189;0;0;0.13818046250556834;0.0039400407673435;1300;118
SCs 2;13_Cluster_13;BdiBd21-3.4G0022900;BdiBd21-3.4G0022900;13;1;155;277;1.69453e-30;0.5881104033970276;1.2961908330211065;1.0041232183058346;2.5160429936467064;8.67693229882277e-13;74;4
SCs 2;13_Cluster_13;BdiBd21-3.5G0231400;BdiBd21-3.5G0231400;13;1;155;244;2.43138e-26;0.5180467091295117;0.02832044586523667;3.473105100027377e-4;0.1989314329197528;0.00269657469016993;547;48
SCs 2;13_Cluster_13;BdiBd21-3.2G0214400;BdiBd21-3.2G0214400;13;1;155;250;8.42764e-51;0.5307855626326964;1.2664150349925296;1.0042404995796297;0.6060036500694155;2.1124310767200893e-5;143;13
SCs 2;13_Cluster_13;BdiBd21-3.5G0223300;BdiBd21-3.5G0223300;13;0;155;227;9.006629999999999e-30;0.4819532908704883;0.028901047261107125;1.6146474488710992e-4;0.21938482473777865;NA;845;67
SCs 2;13_Cluster_13;BdiBd21-3.2G0565000;BdiBd21-3.2G0565000;13;0;155;196;8.525539999999998e-26;0.416135881104034;0;0;0.1393785247951226;NA;1468;143
SCs 2;13_Cluster_13;BdiBd21-3.2G0000500;BdiBd21-3.2G0000500;13;1;155;228;3.5951099999999996e-34;0.4840764331210191;0.02688042319412294;1.1915778211059087e-4;0.24236530075232995;3.9991930381185e-4;862;58
SCs 2;13_Cluster_13;BdiBd21-3.2G0637700;BdiBd21-3.2G0637700;13;1;155;224;1.13149e-23;0.47558386411889597;0;0;0.13994664789725395;2.8063405198460303e-7;1267;116
SCs 2;13_Cluster_13;BdiBd21-3.1G1022700;BdiBd21-3.1G1022700;13;1;155;242;1.4214199999999999e-43;0.5138004246284501;0;0;0.3607134337194101;1.4589696195350198e-16;917;34
SCs 2;13_Cluster_13;BdiBd21-3.2G0610700;BdiBd21-3.2G0610700;13;0;155;246;3.143259999999999e-30;0.5222929936305732;0;0;0.2689443103780512;NA;1321;103
SCs 2;13_Cluster_13;BdiBd21-3.3G0118700;BdiBd21-3.3G0118700;13;0;155;209;3.3568199999999996e-26;0.4437367303609342;0.028737394671859637;1.7514960061577742e-4;0.1589600471759959;NA;946;88
SCs 2;13_Cluster_13;BdiBd21-3.2G0075000;BdiBd21-3.2G0075000;13;1;155;238;9.149799999999999e-29;0.5053078556263271;0.0294374936139815;1.987038176276864e-4;0.5507669865284546;0.0174327306009438;435;39
SCs 2;13_Cluster_13;BdiBd21-3.4G0498200;BdiBd21-3.4G0498200;13;0;155;243;4.13875e-30;0.5159235668789809;0.028672451407064467;2.0787246537266304e-4;0.2830363251906834;NA;744;54
SCs 2;13_Cluster_13;BdiBd21-3.3G0221500;BdiBd21-3.3G0221500;13;0;155;249;1.9657899999999997e-35;0.5286624203821656;0.02806982245050006;2.113509215252983e-4;0.2090409571937948;NA;841;51
SCs 2;13_Cluster_13;BdiBd21-3.3G0766900;BdiBd21-3.3G0766900;13;1;155;238;8.31496e-44;0.5053078556263271;0;0;0.15114438643027714;2.45730202089492e-11;1137;55
SCs 2;13_Cluster_13;BdiBd21-3.5G0066700;BdiBd21-3.5G0066700;13;0;155;203;1.0651299999999998e-18;0.4309978768577495;0.029923489970816106;1.9139269424524248e-4;0.13327390005883674;NA;843;95
SCs 2;13_Cluster_13;BdiBd21-3.1G0054000;BdiBd21-3.1G0054000;13;0;155;222;2.07045e-24;0.4713375796178344;0.027671886036261785;1.3738788137523003e-4;0.2982372759822466;NA;1006;82
SCs 2;13_Cluster_13;BdiBd21-3.3G0652700;BdiBd21-3.3G0652700;13;0;155;196;5.52888e-26;0.416135881104034;0;0;0.1617561375611519;NA;1455;140
SCs 2;13_Cluster_13;BdiBd21-3.4G0577600;BdiBd21-3.4G0577600;13;0;155;254;3.50961e-30;0.5392781316348195;0.02913331744575437;2.426876745875896e-4;0.5731189496624705;NA;482;36
SCs 2;13_Cluster_13;BdiBd21-3.4G0063600;BdiBd21-3.4G0063600;13;0;155;213;7.02905e-25;0.4522292993630573;0.02806982245050006;1.7108664808186016e-4;0.16059131816941272;NA;1049;96
SCs 2;13_Cluster_13;BdiBd21-3.3G0791600;BdiBd21-3.3G0791600;13;1;155;203;2.6366e-27;0.4309978768577495;0;0;0.13487033050670738;0.00221017438218363;1320;128
SCs 2;13_Cluster_13;BdiBd21-3.3G0682900;BdiBd21-3.3G0682900;13;0;155;228;1.62405e-29;0.4840764331210191;0;0;0.2050480803900935;NA;1387;126
SCs 2;13_Cluster_13;BdiBd21-3.2G0704100;BdiBd21-3.2G0704100;13;0;155;189;4.48275e-23;0.4012738853503185;0;0;0.08137490454468654;NA;1495;152
SCs 2;13_Cluster_13;BdiBd21-3.1G0487000;BdiBd21-3.1G0487000;13;0;155;208;6.2310999999999996e-30;0.4416135881104034;0;0;0.20540614137382526;NA;1404;129
SCs 2;13_Cluster_13;BdiBd21-3.2G0113100;BdiBd21-3.2G0113100;13;1;155;268;3.39218e-42;0.5690021231422505;1.299716914366596;1.003629974861273;1.4791571966962045;8.33250476133173e-15;85;3
SCs 2;13_Cluster_13;BdiBd21-3.2G0591200;BdiBd21-3.2G0591200;13;1;155;243;3.92208e-40;0.5159235668789809;0;0;0.2410599235782481;3.90821707177735e-9;1080;56
SCs 2;13_Cluster_13;BdiBd21-3.2G0315400;BdiBd21-3.2G0315400;13;1;155;242;3.0692699999999997e-32;0.5138004246284501;0;0;0.9447167732516356;0.0019257847716784;935;57
SCs 2;13_Cluster_13;BdiBd21-3.5G0336700;BdiBd21-3.5G0336700;13;0;155;232;1.1812399999999999e-26;0.4925690021231423;0.02589297907678781;1.2749131951019622e-4;0.2529098012733991;NA;1096;84
SCs 2;13_Cluster_13;BdiBd21-3.4G0474300;BdiBd21-3.4G0474300;13;0;155;203;2.15532e-28;0.4309978768577495;0.026404911025236268;1.0752027281225483e-4;0.16834650847899355;NA;1206;112
SCs 2;13_Cluster_13;BdiBd21-3.3G0514300;BdiBd21-3.3G0514300;13;0;155;231;2.83902e-34;0.4904458598726114;0;0;0.215522054317613;NA;1362;113
SCs 2;13_Cluster_13;BdiBd21-3.1G0614000;BdiBd21-3.1G0614000;13;0;155;186;2.77685e-24;0.3949044585987261;0;0;0.09541373444640247;NA;1491;151
SCs 2;13_Cluster_13;BdiBd21-3.2G0529400;BdiBd21-3.2G0529400;13;0;155;203;9.37983e-25;0.4309978768577495;0;0;0.19526421428453755;NA;1426;138
SCs 2;13_Cluster_13;BdiBd21-3.2G0762000;BdiBd21-3.2G0762000;13;0;155;205;4.62754e-33;0.4352441613588111;0;0;0.1406847515197158;NA;1443;132
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0510700;BdiBd21-3.3G0510700;2;0;175;339;3.2930099999999983e-82;0.6277777777777778;0;0;0.19154648431851554;NA;888;129
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0232700;BdiBd21-3.3G0232700;2;1;175;355;7.68437e-113;0.6574074074074074;0.02860780100930333;1.711030110330306e-4;0.6004207789843788;1.2767210132183899e-21;120;19
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0440100;BdiBd21-3.3G0440100;2;0;175;345;1.6394599999999995e-85;0.6388888888888888;0;0;0.2553647712633146;NA;781;120
Stage 0-1;2_Cluster_2;BdiBd21-3.5G0333700;BdiBd21-3.5G0333700;2;1;175;348;1.1136699999999993e-103;0.6444444444444445;0.028835363062786425;1.5969526977979085e-4;1.770928026820566;2.8355124344953694e-15;116;20
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0582100;BdiBd21-3.3G0582100;2;1;175;353;8.969649999999995e-98;0.6537037037037037;0;0;0.8812663886579493;6.63126324301869e-14;316;64
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0741600;BdiBd21-3.1G0741600;2;0;175;313;6.955229999999997e-58;0.5796296296296296;0;0;0.12268702437717252;NA;1248;167
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0257300;BdiBd21-3.3G0257300;2;0;175;318;2.829289999999999e-85;0.5888888888888889;0.02913331744575437;1.705648633217214e-4;0.14415319793093773;NA;442;73
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0407700;BdiBd21-3.4G0407700;2;0;175;299;4.83065e-84;0.5537037037037037;0.026404911025236268;9.850062504817466e-5;0.06491163760532156;NA;818;136
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0729700;BdiBd21-3.2G0729700;2;0;175;359;5.58188e-84;0.6648148148148149;0;0;1.3887759677710514;NA;443;82
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0102700;BdiBd21-3.4G0102700;2;0;175;324;3.352139999999999e-78;0.6;0.02673879820363757;1.5012850679237732e-4;0.10508013317427403;NA;725;119
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0204900;BdiBd21-3.3G0204900;2;1;175;366;3.2704499999999984e-122;0.6777777777777778;1.2775577557755775;1.003266045074435;1.2878962387012476;5.6078000996127796e-43;20;6
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0467400;BdiBd21-3.3G0467400;2;0;175;326;1.7658999999999994e-82;0.6037037037037037;0;0;0.13459377026818076;NA;1004;143
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0091800;BdiBd21-3.3G0091800;2;1;175;324;1.6543599999999992e-101;0.6;0.026851978301854026;1.0340311481495404e-4;0.17997990630066962;3.29875651628961e-11;362;70
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0319000;BdiBd21-3.2G0319000;2;1;175;339;1.8849599999999994e-98;0.6277777777777778;0;0;0.38152049143353545;2.02945863032862e-7;437;91
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0049500;BdiBd21-3.1G0049500;2;0;175;348;1.0744799999999995e-84;0.6444444444444445;0.028934001704962437;2.184063513229353e-4;0.5219900021763029;NA;266;39
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0249500;BdiBd21-3.2G0249500;2;0;175;280;1.3242899999999991e-74;0.5185185185185185;0.027462250535987068;1.0243018977349708e-4;0.07837898715177782;NA;860;139
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0413500;BdiBd21-3.1G0413500;2;1;175;334;4.403959999999998e-101;0.6185185185185185;0;0;0.5361313440926011;1.4010836194655598e-42;277;56
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0054700;BdiBd21-3.1G0054700;2;1;175;370;1.00407e-65;0.6851851851851852;0.027343878766435403;3.143898848980082e-4;7.196628552768567;2.67573088282105e-6;105;16
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0315800;BdiBd21-3.1G0315800;2;1;175;338;1.1079399999999995e-94;0.6259259259259259;0.026767003686974745;1.3788104109391873e-4;0.15455454783603328;8.20921665927978e-8;379;68
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0581000;BdiBd21-3.4G0581000;2;1;175;366;7.56995e-96;0.6777777777777778;0.02909990767804135;2.111664867128433e-4;6.0455195446207055;2.76087934448739e-22;58;14
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0080500;BdiBd21-3.3G0080500;2;0;175;324;2.8755999999999996e-98;0.6;0.027521821578364487;1.0904452154183913e-4;0.10172260775188867;NA;564;104
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0853200;BdiBd21-3.1G0853200;2;0;175;318;9.882799999999993e-89;0.5888888888888889;0;0;0.09467857861240647;NA;983;148
Stage 0-1;2_Cluster_2;BdiBd21-3.5G0205000;BdiBd21-3.5G0205000;2;1;175;367;5.277229999999997e-77;0.6796296296296296;1.293542757417103;1.003556588179604;7.4583813367571485;1.13420972735128e-47;18;4
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0256900;BdiBd21-3.1G0256900;2;0;175;333;1.83864e-84;0.6166666666666667;0.027671886036261785;1.7617497129419424e-4;0.1560837175429153;NA;518;85
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0402400;BdiBd21-3.2G0402400;2;1;175;365;6.895269999999995e-154;0.6759259259259259;0;0;1.9121994715012929;2.3836060909369797e-169;47;13
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0750700;BdiBd21-3.3G0750700;2;1;175;306;3.6518999999999995e-74;0.5666666666666667;0;0;0.1906709882854044;8.43589021091741e-11;817;128
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0105800;BdiBd21-3.2G0105800;2;0;175;318;2.8928599999999997e-91;0.5888888888888889;0.02764174236955562;1.400818496623615e-4;0.12822124726985673;NA;574;103
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0025700;BdiBd21-3.2G0025700;2;1;175;337;1.9858799999999992e-94;0.6240740740740741;0.02773237103306236;2.1888784855911674e-4;0.24205388863951385;3.1912777389190297e-27;211;36
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0125100;BdiBd21-3.1G0125100;2;1;175;322;2.4153899999999993e-114;0.5962962962962963;0.027702095518834118;1.1655341724210688e-4;0.4773427370660242;1.00319232299689e-26;185;33
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0361800;BdiBd21-3.2G0361800;2;1;175;368;5.040899999999998e-115;0.6814814814814815;0;0;4.605906868356024;1.951595591439979e-125;52;15
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0526500;BdiBd21-3.3G0526500;2;1;175;298;2.49063e-77;0.5518518518518518;0;0;0.11614468503727188;7.398006988159821e-5;914;144
Stage 0-1;2_Cluster_2;BdiBd21-3.5G0336700;BdiBd21-3.5G0336700;2;1;175;361;7.331559999999997e-100;0.6685185185185185;1.243768115942029;1.002455653337173;5.294043329122939;3.3068616316606196e-48;27;8
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0335000;BdiBd21-3.2G0335000;2;0;175;319;3.7212399999999976e-85;0.5907407407407408;0;0;0.0972627767908204;NA;1027;153
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0449900;BdiBd21-3.1G0449900;2;1;175;359;2.3789899999999992e-79;0.6648148148148149;0;0;0.3976663158703924;8.63421606974604e-8;462;81
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0146400;BdiBd21-3.3G0146400;2;1;175;319;2.4507499999999987e-94;0.5907407407407408;0.028225939371804287;1.3935732642370534e-4;0.0965862663281332;2.56147137314616e-7;382;75
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0613800;BdiBd21-3.1G0613800;2;0;175;353;2.84805e-78;0.6537037037037037;0;0;2.0453334322975065;NA;436;93
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0496700;BdiBd21-3.4G0496700;2;1;175;363;7.1625399999999955e-78;0.6722222222222223;0.02743256161648871;2.2632745508152196e-4;0.5501594286623188;6.29348079287333e-30;181;24
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0214700;BdiBd21-3.1G0214700;2;0;175;283;5.514119999999998e-67;0.5240740740740739;0.02589297907678781;1.3383120753902955e-4;0.08810843415207471;NA;950;141
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0614000;BdiBd21-3.1G0614000;2;1;175;309;8.909729999999996e-97;0.5722222222222222;0;0;0.10512497705644044;1.6601041690630199e-6;719;124
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0656800;BdiBd21-3.1G0656800;2;1;175;317;5.3698099999999966e-90;0.587037037037037;0;0;0.17533113614124832;3.307413044979589e-22;560;109
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0973400;BdiBd21-3.1G0973400;2;1;175;360;1.520199999999999e-67;0.6666666666666666;0;0;1.1431313627191444;2.7220745153242e-5;427;77
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0669700;BdiBd21-3.2G0669700;2;0;175;344;1.0902899999999996e-86;0.6370370370370371;0;0;0.1126115751454092;NA;886;130
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0577600;BdiBd21-3.4G0577600;2;0;175;334;1.4971799999999995e-71;0.6185185185185185;0.02913331744575437;2.426876745875896e-4;0.2576881749729438;NA;360;49
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0115800;BdiBd21-3.1G0115800;2;1;175;336;1.7046799999999999e-99;0.6222222222222222;0.02679526873838654;1.153929552449052e-4;0.27707939858636943;3.37228433299049e-9;320;59
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0555600;BdiBd21-3.3G0555600;2;1;175;319;1.609059999999999e-92;0.5907407407407408;0;0;0.13262261418947915;2.0178102152623002e-8;685;118
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0276700;BdiBd21-3.2G0276700;2;0;175;335;1.8857899999999997e-69;0.6203703703703703;0.02832044586523667;2.171209182080854e-4;0.0942618088652785;NA;553;84
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0858600;BdiBd21-3.1G0858600;2;0;175;317;2.64488e-58;0.587037037037037;0;0;0.09224478351548818;NA;1256;169
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0113100;BdiBd21-3.2G0113100;2;0;175;322;1.8012499999999994e-72;0.5962962962962963;0.02844744338032741;1.891894958853233e-4;0.1643323768841231;NA;541;83
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0096900;BdiBd21-3.4G0096900;2;1;175;371;4.032239999999998e-85;0.687037037037037;0.027762712795680586;2.4877144687780305e-4;10.594866644707754;4.3545624350519284e-39;44;10
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0514300;BdiBd21-3.3G0514300;2;0;175;307;4.748319999999998e-77;0.5685185185185185;0;0;0.0977446993152957;NA;1124;166
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0125800;BdiBd21-3.2G0125800;2;0;175;328;2.0313099999999995e-74;0.6074074074074074;0.027139165235563697;1.8793724215523922e-4;0.09940826514601812;NA;679;112
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0133400;BdiBd21-3.3G0133400;2;0;175;324;3.0592599999999996e-82;0.6;0.028225939371804287;1.445997648560788e-4;0.13817434799662826;NA;570;96
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0602900;BdiBd21-3.2G0602900;2;0;175;319;2.6339899999999996e-81;0.5907407407407408;0;0;0.10288885617469486;NA;1058;158
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0361400;BdiBd21-3.4G0361400;2;1;175;346;1.1566199999999993e-119;0.6407407407407407;0.02860780100930333;1.0563735724222459e-4;0.3982796744206429;7.981141212134427e-32;129;21
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0052400;BdiBd21-3.4G0052400;2;1;175;359;6.858209999999996e-120;0.6648148148148149;1.2860544217687075;1.0033083044024087;2.5484279144764432;6.238584571671377e-73;8;3
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0083100;BdiBd21-3.2G0083100;2;0;175;324;2.17199e-70;0.6;0.028132061524669686;2.3208763843957358e-4;0.09318386714782498;NA;576;94
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0049600;BdiBd21-3.1G0049600;2;0;175;300;3.043029999999998e-67;0.5555555555555556;0.02876997675198645;2.2686461270224258e-4;0.07931475951853686;NA;577;92
Stage 0-1;2_Cluster_2;BdiBd21-3.1G0458800;BdiBd21-3.1G0458800;2;1;175;364;1.792379999999999e-120;0.674074074074074;0;0;1.2491248970495572;4.0781151334699203e-22;174;26
Stage 0-1;2_Cluster_2;BdiBd21-3.2G0591200;BdiBd21-3.2G0591200;2;0;175;305;6.472459999999997e-76;0.5648148148148148;0;0;0.07568218229082466;NA;1145;168
Stage 0-1;2_Cluster_2;BdiBd21-3.4G0396500;BdiBd21-3.4G0396500;2;1;175;352;3.149779999999999e-102;0.6518518518518519;0.028672451407064467;1.538359366607405e-4;0.4572033087904736;1.00005865383985e-34;137;22
Stage 0-1;2_Cluster_2;BdiBd21-3.3G0622400;BdiBd21-3.3G0622400;2;0;175;309;1.34142e-89;0.5722222222222222;0;0;0.16108523657477278;NA;932;140
