"gene";"cluster";"celltype";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"BdiBd21-3.3G0621200";"0";"Unknown 1";1.8987659838205e-80;0.899498913399359;0.875;0.497;7.41809894558991e-76
"BdiBd21-3.4G0365900";"0";"Unknown 1";2.45079837569341e-80;0.75937559625326;0.992;0.783;9.57477909415902e-76
"BdiBd21-3.5G0267200";"0";"Unknown 1";2.97858729080014e-80;0.903859012917019;0.84;0.403;1.1636744827698e-75
"BdiBd21-3.1G0191800";"0";"Unknown 1";4.44511272393147e-80;1.31093791842861;0.542;0.201;1.73661663898555e-75
"BdiBd21-3.1G0259100";"0";"Unknown 1";5.70329308583225e-80;1.06830745384847;0.684;0.3;2.22816254277294e-75
"BdiBd21-3.2G0794500";"0";"Unknown 1";1.25212185148612e-79;0.86896025206652;0.923;0.562;4.89178964938596e-75
"BdiBd21-3.2G0304000";"0";"Unknown 1";1.30297276270034e-79;0.627354332321949;0.868;0.507;5.09045398931771e-75
"BdiBd21-3.1G0282500";"0";"Unknown 1";1.69227102251412e-79;0.690711940186027;0.985;0.809;6.61136443075815e-75
"BdiBd21-3.1G0078900";"0";"Unknown 1";2.71739317865326e-79;1.91812935513597;0.442;0.147;1.06163116703626e-74
"BdiBd21-3.2G0132000";"0";"Unknown 1";3.97045269448302e-79;0.743759113050607;0.961;0.737;1.55117645868063e-74
"BdiBd21-3.2G0630400";"0";"Unknown 1";4.48723137622365e-79;1.01963423177117;0.897;0.581;1.75307155406306e-74
"BdiBd21-3.3G0018900";"0";"Unknown 1";6.39427508862795e-79;0.799080101950421;0.954;0.611;2.49811539162517e-74
"BdiBd21-3.1G0154800";"0";"Unknown 1";6.55294967900527e-79;1.02826787008035;0.777;0.391;2.56010638059378e-74
"BdiBd21-3.1G0244800";"0";"Unknown 1";6.90471059478035e-79;0.720433144511061;0.992;0.814;2.69753233516879e-74
"BdiBd21-3.1G0423900";"0";"Unknown 1";1.14166561638708e-78;1.41297714518355;0.353;0.09;4.46025923010104e-74
"BdiBd21-3.3G0487200";"0";"Unknown 1";1.93976558822038e-78;0.719671820686438;0.987;0.822;7.57827620005938e-74
"BdiBd21-3.4G0467900";"0";"Unknown 1";2.33801955450912e-78;-2.20384225337984;0.681;0.89;9.13417479555623e-74
"BdiBd21-3.2G0551300";"0";"Unknown 1";7.8575558377897e-78;1.02467787590848;0.711;0.321;3.06978991470768e-73
"BdiBd21-3.3G0320000";"0";"Unknown 1";9.77265694932659e-78;1.22105988898516;0.527;0.186;3.81798161696291e-73
"BdiBd21-3.1G0964300";"0";"Unknown 1";1.22349466069842e-77;1.08687504326931;0.625;0.252;4.7799489404166e-73
"BdiBd21-3.3G0352400";"0";"Unknown 1";1.2921860662236e-77;-1.94175127070211;0.392;0.753;5.04831252352237e-73
"BdiBd21-3.4G0100600";"0";"Unknown 1";4.24768243467414e-77;1.19459748697543;0.565;0.22;1.65948457357849e-72
"BdiBd21-3.1G1011800";"0";"Unknown 1";1.68583422243072e-76;0.826706057363515;0.921;0.574;6.58621714019235e-72
"BdiBd21-3.1G0417600";"0";"Unknown 1";1.90799207000864e-76;0.726157023201117;0.986;0.756;7.45414341910977e-72
"BdiBd21-3.2G0543300";"0";"Unknown 1";4.18027845434074e-76;-1.8289634359307;0.846;0.842;1.63315118654184e-71
"BdiBd21-3.3G0320100";"0";"Unknown 1";4.18347637847654e-76;1.12747847784251;0.615;0.248;1.63440055154322e-71
"BdiBd21-3.3G0575700";"0";"Unknown 1";5.36009460770647e-76;1.07186973914139;0.635;0.262;2.09408176133876e-71
"BdiBd21-3.1G0158500";"0";"Unknown 1";8.10782472217264e-76;0.899211279076692;0.688;0.297;3.16756496245841e-71
"BdiBd21-3.2G0081500";"0";"Unknown 1";1.2196297721895e-75;0.713293105617592;0.982;0.761;4.76484959398996e-71
"BdiBd21-3.1G0245100";"0";"Unknown 1";1.98827262073623e-75;1.05449191986425;0.656;0.281;7.7677834746923e-71
"BdiBd21-3.5G0212300";"0";"Unknown 1";2.55011484356208e-75;1.04055954806868;0.781;0.405;9.96278867082835e-71
"BdiBd21-3.2G0783600";"0";"Unknown 1";1.0469254334595e-74;1.00915434083439;0.843;0.5;4.09012828343957e-70
"BdiBd21-3.3G0543800";"0";"Unknown 1";1.05385330969574e-74;0.672063186063466;0.99;0.81;4.11719411031934e-70
"BdiBd21-3.3G0744300";"0";"Unknown 1";1.36590217548608e-74;0.846843558947298;0.67;0.276;5.33630661918901e-70
"BdiBd21-3.3G0148400";"0";"Unknown 1";1.42149945554834e-74;0.741206820571251;0.958;0.77;5.55351407293626e-70
"BdiBd21-3.3G0182500";"0";"Unknown 1";1.5686378735148e-74;0.780708510543202;0.947;0.585;6.1283544442476e-70
"BdiBd21-3.2G0629300";"0";"Unknown 1";1.60783071036925e-74;1.0018293679555;0.657;0.286;6.28147301927057e-70
"BdiBd21-3.1G0633500";"0";"Unknown 1";1.75929901697991e-74;1.24621092704352;0.624;0.266;6.87322939953711e-70
"BdiBd21-3.3G0321400";"0";"Unknown 1";3.56840065002574e-74;1.20891361494506;0.423;0.125;1.39410276595206e-69
"BdiBd21-3.2G0717000";"0";"Unknown 1";5.86345427250331e-74;0.797038362340731;0.834;0.41;2.29073431518159e-69
"BdiBd21-3.1G0278500";"0";"Unknown 1";7.54167252653596e-74;0.946343947632999;0.695;0.301;2.94638062266707e-69
"BdiBd21-3.2G0028700";"0";"Unknown 1";9.96306725250304e-74;1.27166084388205;0.441;0.153;3.89237111420789e-69
"BdiBd21-3.1G0862100";"0";"Unknown 1";2.1436421304347e-73;1.49942548536621;0.407;0.128;8.37478107518229e-69
"BdiBd21-3.2G0623332";"0";"Unknown 1";2.15469943950958e-73;1.23749756236253;0.438;0.138;8.41797977027603e-69
"BdiBd21-3.2G0263600";"0";"Unknown 1";2.26939103074309e-73;0.98220765877795;0.669;0.296;8.86605687890712e-69
"BdiBd21-3.5G0274400";"0";"Unknown 1";2.31570791677594e-73;0.767287966109384;0.933;0.59;9.04700768926025e-69
"BdiBd21-3.2G0697200";"0";"Unknown 1";2.54660318292563e-73;1.27836182084032;0.469;0.161;9.94906931505386e-69
"BdiBd21-3.5G0267000";"0";"Unknown 1";3.75698788924155e-73;0.892796971025597;0.941;0.765;1.46778002856889e-68
"BdiBd21-3.4G0478800";"0";"Unknown 1";4.23667665163989e-73;0.874265738310053;0.823;0.421;1.65518483426267e-68
"BdiBd21-3.1G0644500";"0";"Unknown 1";4.25013089681224e-73;0.989172041554981;0.611;0.257;1.66044113876661e-68
"BdiBd21-3.3G0229600";"0";"Unknown 1";7.55739707538928e-73;0.891764699005304;0.805;0.399;2.95252388941308e-68
"BdiBd21-3.2G0127100";"0";"Unknown 1";1.05735512671042e-72;1.03052281667973;0.65;0.291;4.13087500903226e-68
"BdiBd21-3.4G0037100";"0";"Unknown 1";1.1883291497332e-72;0.866720374582193;0.784;0.372;4.64256432217768e-68
"BdiBd21-3.1G0343600";"0";"Unknown 1";1.28686374991215e-72;0.955140867850884;0.857;0.516;5.02751929815678e-68
"BdiBd21-3.3G0439300";"0";"Unknown 1";1.35163943284666e-72;0.627441449352779;0.985;0.752;5.28058493624531e-68
"BdiBd21-3.1G0985600";"0";"Unknown 1";1.80003340386012e-72;0.845595674885042;0.916;0.554;7.03237050220074e-68
"BdiBd21-3.1G0516200";"0";"Unknown 1";2.51317335503569e-72;0.693240224888219;0.979;0.728;9.81846566345343e-68
"BdiBd21-3.3G0137900";"0";"Unknown 1";2.51502767533599e-72;1.05544744621873;0.59;0.241;9.82571012200264e-68
"BdiBd21-3.1G0087601";"0";"Unknown 1";3.71848716544299e-72;0.818506439261508;0.907;0.534;1.45273856579527e-67
"BdiBd21-3.5G0093800";"0";"Unknown 1";4.52952644939499e-72;0.88796154673333;0.798;0.399;1.76959539324964e-67
"BdiBd21-3.2G0802000";"0";"Unknown 1";5.03004284726932e-72;1.23096350367941;0.511;0.193;1.96513713957118e-67
"BdiBd21-3.2G0086700";"0";"Unknown 1";6.22910248188543e-72;1.04040139156903;0.5;0.173;2.433585757623e-67
"BdiBd21-3.3G0515100";"0";"Unknown 1";1.127842905097e-71;1.24160706967348;0.434;0.14;4.40625666163295e-67
"BdiBd21-3.1G1005400";"0";"Unknown 1";2.84579985931192e-71;0.186758403887106;0.781;0.365;1.11179708903598e-66
"BdiBd21-3.3G0031700";"0";"Unknown 1";3.90199830258546e-71;0.915908979972968;0.813;0.427;1.52443269685409e-66
"BdiBd21-3.4G0318900";"0";"Unknown 1";4.08906850642657e-71;1.43946224604359;0.584;0.247;1.59751728409073e-66
"BdiBd21-3.2G0154400";"0";"Unknown 1";4.71270589458142e-71;0.855146099334325;0.753;0.377;1.84115993889507e-66
"BdiBd21-3.4G0178500";"0";"Unknown 1";4.72492165646339e-71;0.832060614342085;0.94;0.694;1.84593239274712e-66
"BdiBd21-3.1G0265700";"0";"Unknown 1";4.8054657136753e-71;1.0456939913979;0.542;0.21;1.87739934501867e-66
"BdiBd21-3.3G0628400";"0";"Unknown 1";4.83571120632115e-71;0.7118421829517;0.954;0.622;1.88921565408555e-66
"BdiBd21-3.3G0671900";"0";"Unknown 1";7.5589173256171e-71;1.40330927644711;0.625;0.289;2.95311782077209e-66
"BdiBd21-3.5G0201400";"0";"Unknown 1";2.7526455984993e-70;0.742579470415319;0.947;0.656;1.07540358242171e-65
"BdiBd21-3.3G0740500";"0";"Unknown 1";3.66650894355576e-70;1.02329476632452;0.576;0.235;1.43243171406836e-65
"BdiBd21-3.2G0655400";"0";"Unknown 1";4.69298766890163e-70;1.79272875402837;0.407;0.133;1.83345642248649e-65
"BdiBd21-3.2G0059400";"0";"Unknown 1";5.55222620017167e-70;0.848376606252787;0.813;0.411;2.16914373188307e-65
"BdiBd21-3.2G0205400";"0";"Unknown 1";8.37263536084677e-70;0.993136364384289;0.694;0.315;3.27102118277561e-65
"BdiBd21-3.5G0324000";"0";"Unknown 1";1.10283242291695e-69;0.712061878673018;0.954;0.607;4.30854570985195e-65
"BdiBd21-3.1G0905400";"0";"Unknown 1";1.12555929959655e-69;1.27249949906493;0.476;0.172;4.39733507166381e-65
"BdiBd21-3.3G0568800";"0";"Unknown 1";1.45711771003358e-69;0.87878414305345;0.65;0.278;5.69266746955921e-65
"BdiBd21-3.2G0668500";"0";"Unknown 1";2.04331064710225e-69;1.00623232285844;0.683;0.313;7.98280603609906e-65
"BdiBd21-3.2G0135200";"0";"Unknown 1";2.19524202843505e-69;1.18857913302589;0.483;0.18;8.57637155669004e-65
"BdiBd21-3.2G0432800";"0";"Unknown 1";3.60803495946083e-69;0.657562227886073;0.978;0.694;1.40958709796216e-64
"BdiBd21-3.1G0910800";"0";"Unknown 1";4.1672395312808e-69;1.03916424633412;0.628;0.274;1.62805714008078e-64
"BdiBd21-3.2G0407600";"0";"Unknown 1";6.53538408571468e-69;0.792261779900782;0.865;0.491;2.55324385460701e-64
"BdiBd21-3.3G0705300";"0";"Unknown 1";1.55307746748299e-68;0.953740600839908;0.772;0.393;6.06756304996255e-64
"BdiBd21-3.1G0987000";"0";"Unknown 1";1.9171199284851e-68;1.21643900862433;0.462;0.166;7.48980413660558e-64
"BdiBd21-3.4G0512200";"0";"Unknown 1";4.3793981750187e-68;1.21096152279713;0.567;0.241;1.71094327901631e-63
"BdiBd21-3.3G0167500";"0";"Unknown 1";4.5601908366655e-68;0.816325475340042;0.841;0.454;1.78157535606848e-63
"BdiBd21-3.2G0686200";"0";"Unknown 1";4.59708256875998e-68;0.777143378778283;0.864;0.451;1.79598821796315e-63
"BdiBd21-3.1G0055900";"0";"Unknown 1";6.38018779389827e-68;1.02525744963054;0.584;0.242;2.49261176732018e-63
"BdiBd21-3.3G0742400";"0";"Unknown 1";2.33192709003127e-67;0.948080639553559;0.758;0.401;9.11037275533417e-63
"BdiBd21-3.3G0667200";"0";"Unknown 1";2.36115841602039e-67;1.02426839730232;0.365;0.108;9.22457369970847e-63
"BdiBd21-3.2G0038200";"0";"Unknown 1";1.35572291562931e-66;0.930183211865206;0.549;0.219;5.29653828678061e-62
"BdiBd21-3.1G0721000";"0";"Unknown 1";1.78983005459694e-66;0.707672560534745;0.966;0.662;6.99250805729934e-62
"BdiBd21-3.2G0669300";"0";"Unknown 1";2.11474988630395e-66;0.695825116785251;0.645;0.273;8.26190485581228e-62
"BdiBd21-3.1G0496700";"0";"Unknown 1";3.57495600552734e-66;1.66439850031242;0.355;0.108;1.39666381223942e-61
"BdiBd21-3.1G0099800";"0";"Unknown 1";4.07460604614903e-66;1.78875187656692;0.316;0.089;1.5918670901095e-61
"BdiBd21-3.3G0767500";"0";"Unknown 1";4.799186992816e-66;0.742058826706237;0.938;0.696;1.87494637435336e-61
"BdiBd21-3.3G0643100";"0";"Unknown 1";4.96596101680086e-66;0.961816568213989;0.639;0.285;1.94010165004376e-61
"BdiBd21-3.2G0160400";"0";"Unknown 1";6.41713188330201e-66;0.882008872715558;0.721;0.352;2.50704508416843e-61
"BdiBd21-3.4G0511900";"0";"Unknown 1";7.96941674718094e-66;1.0514928635359;0.608;0.265;3.11349173478865e-61
"BdiBd21-3.4G0473500";"0";"Unknown 1";8.51840915761829e-66;0.82925125447646;0.645;0.282;3.32797208969831e-61
"BdiBd21-3.3G0626200";"0";"Unknown 1";8.59255026341666e-66;0.762689154951482;0.881;0.474;3.35693753691162e-61
"BdiBd21-3.1G0285200";"0";"Unknown 1";1.04144388406669e-65;0.710469935659211;0.753;0.365;4.06871296627173e-61
"BdiBd21-3.2G0753400";"0";"Unknown 1";1.18638754975156e-65;0.655297541247549;0.972;0.736;4.63497887936938e-61
"BdiBd21-3.3G0240300";"0";"Unknown 1";1.20190952681874e-65;-2.08932420160561;0.567;0.77;4.69562013937544e-61
"BdiBd21-3.4G0580700";"0";"Unknown 1";1.52531142468344e-65;0.701998144124899;0.917;0.58;5.95908667395325e-61
"BdiBd21-3.4G0102800";"0";"Unknown 1";2.10542705258393e-65;1.12894576304465;0.42;0.141;8.2254824090349e-61
"BdiBd21-3.1G0193200";"0";"Unknown 1";2.13089409257773e-65;1.10165727886106;0.479;0.182;8.32497704088268e-61
"BdiBd21-3.4G0466100";"0";"Unknown 1";3.76919128895294e-65;1.09673103932794;0.433;0.146;1.47254765276813e-60
"BdiBd21-3.1G0709700";"0";"Unknown 1";4.45303912551793e-65;0.79992836125153;0.924;0.724;1.73971332555735e-60
"BdiBd21-3.2G0611000";"0";"Unknown 1";8.73656203732446e-65;0.685884541074961;0.976;0.674;3.41320005674192e-60
"BdiBd21-3.1G0349700";"0";"Unknown 1";1.04553187162022e-64;0.967286034436129;0.789;0.456;4.08468391604586e-60
"BdiBd21-3.1G0127800";"0";"Unknown 1";1.09147381671629e-64;0.893262901581322;0.704;0.346;4.26416990714722e-60
"BdiBd21-3.3G0784600";"0";"Unknown 1";5.54121584385592e-64;0.853495326329196;0.768;0.389;2.16484220587763e-59
"BdiBd21-3.1G0285400";"0";"Unknown 1";6.02387520951347e-64;0.332218047030215;0.94;0.642;2.35340756685272e-59
"BdiBd21-3.4G0063500";"0";"Unknown 1";8.0611212495235e-64;0.680481774717773;0.959;0.699;3.14931884976384e-59
"BdiBd21-3.3G0565500";"0";"Unknown 1";9.18948712088531e-64;0.609059273198895;0.987;0.768;3.59014882838747e-59
"BdiBd21-3.3G0716400";"0";"Unknown 1";1.43917898327895e-63;0.633101787176237;0.975;0.698;5.62258445187421e-59
"BdiBd21-3.4G0087300";"0";"Unknown 1";1.58253004691178e-63;0.904577796293997;0.607;0.268;6.18262838727494e-59
"BdiBd21-3.1G0664500";"0";"Unknown 1";2.07069756307312e-63;0.868516799846763;0.91;0.634;8.08980123941407e-59
"BdiBd21-3.1G0878300";"0";"Unknown 1";3.02202133793761e-63;1.02019329428533;0.587;0.254;1.18064329630547e-58
"BdiBd21-3.2G0144800";"0";"Unknown 1";3.58831820346127e-63;0.812553396902391;0.544;0.209;1.40188415572825e-58
"BdiBd21-3.1G0083100";"0";"Unknown 1";5.294732997492e-63;0.980521853196798;0.878;0.596;2.06854628746018e-58
"BdiBd21-3.3G0217400";"0";"Unknown 1";6.12157049716503e-63;0.576479476204503;0.993;0.84;2.39157516183243e-58
"BdiBd21-3.1G0396900";"0";"Unknown 1";6.13747173508267e-63;0.588848805909163;0.992;0.857;2.3977874574621e-58
"BdiBd21-3.4G0524000";"0";"Unknown 1";7.01855865839523e-63;1.51280731498467;0.327;0.096;2.74201049666185e-58
"BdiBd21-3.1G0073900";"0";"Unknown 1";9.11798307868468e-63;0.616087222423124;0.979;0.721;3.56221362918053e-58
"BdiBd21-3.2G0160100";"0";"Unknown 1";9.8120433505477e-63;1.2230213391942;0.437;0.155;3.83336909619198e-58
"BdiBd21-3.3G0274800";"0";"Unknown 1";1.01883762877e-62;0.785377412433022;0.778;0.4;3.98039484807862e-58
"BdiBd21-3.1G1010400";"0";"Unknown 1";1.02400782064255e-62;0.986420060426966;0.469;0.173;4.0005937536863e-58
"BdiBd21-3.2G0074800";"0";"Unknown 1";2.33587773586736e-62;1.07635587948225;0.455;0.167;9.12580713848661e-58
"BdiBd21-3.3G0594800";"0";"Unknown 1";2.81935384985032e-62;0.898881823051982;0.676;0.325;1.10146516205952e-57
"BdiBd21-3.1G0835800";"0";"Unknown 1";2.98376962782779e-62;1.10110618252497;0.424;0.148;1.16569911819976e-57
"BdiBd21-3.2G0204300";"0";"Unknown 1";3.93474516936125e-62;0.929246520694824;0.68;0.321;1.53722624276605e-57
"BdiBd21-3.1G0900600";"0";"Unknown 1";4.10376737786907e-62;0.681203374982864;0.706;0.31;1.60325983918589e-57
"BdiBd21-3.3G0653900";"0";"Unknown 1";4.15221061772813e-62;1.33051228362739;0.371;0.119;1.62218564413402e-57
"BdiBd21-3.1G0283600";"0";"Unknown 1";4.41929903409653e-62;0.81916093431567;0.826;0.458;1.72653174664083e-57
"BdiBd21-3.2G0668700";"0";"Unknown 1";4.59330744947263e-62;1.43375348820672;0.393;0.134;1.79451335435997e-57
"BdiBd21-3.2G0304400";"0";"Unknown 1";6.30840976045999e-62;0.647888585719511;0.959;0.66;2.46456952521651e-57
"BdiBd21-3.1G0694900";"0";"Unknown 1";6.91902325401083e-62;0.805448949564407;0.666;0.301;2.70312400487695e-57
"BdiBd21-3.3G0480400";"0";"Unknown 1";7.77836107689249e-62;1.35398506364524;0.507;0.205;3.03885010552036e-57
"BdiBd21-3.1G0236800";"0";"Unknown 1";7.92837773556178e-62;0.721055749111721;0.868;0.471;3.09745861372928e-57
"BdiBd21-3.4G0478600";"0";"Unknown 1";9.11072287775736e-62;0.750485832591987;0.744;0.363;3.55937721388225e-57
"BdiBd21-3.4G0115200";"0";"Unknown 1";9.18022115352698e-62;1.2283644223014;0.369;0.119;3.58652880025992e-57
"BdiBd21-3.5G0165200";"0";"Unknown 1";1.16811834767057e-61;0.922740329283406;0.649;0.303;4.56360476067937e-57
"BdiBd21-3.2G0318400";"0";"Unknown 1";1.28425464427789e-61;1.18437958003649;0.593;0.271;5.01732604426488e-57
"BdiBd21-3.3G0180400";"0";"Unknown 1";1.31961904872076e-61;0.876251103576781;0.576;0.243;5.15548769954227e-57
"BdiBd21-3.3G0004200";"0";"Unknown 1";1.40556870300148e-61;0.729309015384074;0.792;0.398;5.49127580888619e-57
"BdiBd21-3.3G0490900";"0";"Unknown 1";1.44102548610577e-61;1.06203388189655;0.36;0.111;5.62979836911803e-57
"BdiBd21-3.4G0224800";"0";"Unknown 1";2.13201434640975e-61;0.744970180849223;0.718;0.324;8.3293536485536e-57
"BdiBd21-3.2G0363300";"0";"Unknown 1";2.20014558228106e-61;0.922277923414176;0.556;0.236;8.59552876085565e-57
"BdiBd21-3.1G0973700";"0";"Unknown 1";2.49418270350234e-61;0.730734596536522;0.808;0.425;9.74427298604293e-57
"BdiBd21-3.5G0318300";"0";"Unknown 1";2.56115686956685e-61;0.828525967713221;0.569;0.237;1.00059276580238e-56
"BdiBd21-3.1G0784900";"0";"Unknown 1";3.00604974205778e-61;-1.80631806686198;0.805;0.832;1.17440351322713e-56
"BdiBd21-3.3G0255800";"0";"Unknown 1";3.15549882405249e-61;1.08313340989984;0.476;0.184;1.23279028058083e-56
"BdiBd21-3.4G0237300";"0";"Unknown 1";3.30761319869371e-61;0.903197484975902;0.605;0.276;1.29221832446566e-56
"BdiBd21-3.1G0038600";"0";"Unknown 1";3.71403789418657e-61;-1.78393789689476;0.735;0.751;1.45100032450081e-56
"BdiBd21-3.4G0349300";"0";"Unknown 1";3.98845048086819e-61;0.743072213390786;0.868;0.527;1.55820783386559e-56
"BdiBd21-3.2G0188400";"0";"Unknown 1";4.69632000318861e-61;0.932079041193962;0.531;0.218;1.83475829884573e-56
"BdiBd21-3.2G0121700";"0";"Unknown 1";4.8187169307207e-61;0.89397825730666;0.576;0.25;1.88257633049396e-56
"BdiBd21-3.3G0246700";"0";"Unknown 1";5.06882218865205e-61;0.963795774439415;0.872;0.625;1.98028745266258e-56
"BdiBd21-3.3G0672100";"0";"Unknown 1";5.86324091471576e-61;0.774409963637997;0.66;0.306;2.29065096056115e-56
"BdiBd21-3.5G0115400";"0";"Unknown 1";5.86443228424614e-61;0.732232948695444;0.916;0.584;2.29111640480928e-56
"BdiBd21-3.1G0268600";"0";"Unknown 1";6.68653792036523e-61;0.756734126620618;0.794;0.404;2.61229663472829e-56
"BdiBd21-3.3G0265300";"0";"Unknown 1";9.72641006188459e-61;0.644334618273209;0.969;0.752;3.79991388297707e-56
"BdiBd21-3.1G1042500";"0";"Unknown 1";1.01630161617337e-60;0.683653081684459;0.947;0.621;3.97048715406614e-56
"BdiBd21-3.2G0264400";"0";"Unknown 1";1.10442350859196e-60;0.951244529507768;0.528;0.219;4.31476176336707e-56
"BdiBd21-3.1G0861900";"0";"Unknown 1";1.11508649174984e-60;0.74369250602685;0.868;0.509;4.35641990596827e-56
"BdiBd21-3.1G0715800";"0";"Unknown 1";1.1947256191506e-60;0.748476259077072;0.89;0.535;4.66755404889755e-56
"BdiBd21-3.2G0357800";"0";"Unknown 1";3.49432480195219e-60;0.789356724633297;0.754;0.386;1.36516281362668e-55
"BdiBd21-3.1G0964400";"0";"Unknown 1";4.05712008966555e-60;0.799952074098571;0.795;0.434;1.58503567663054e-55
"BdiBd21-3.2G0306200";"0";"Unknown 1";5.16698534614816e-60;1.56542383253222;0.316;0.093;2.01863783503316e-55
"BdiBd21-3.1G0353200";"0";"Unknown 1";6.41005498819926e-60;0.652832183172052;0.963;0.714;2.50428028278969e-55
"BdiBd21-3.3G0694700";"0";"Unknown 1";6.83399395923439e-60;0.573295067796008;0.987;0.749;2.66990475999369e-55
"BdiBd21-3.2G0751300";"0";"Unknown 1";8.84074309360902e-60;0.612021284819624;0.749;0.345;3.45390151181117e-55
"BdiBd21-3.4G0555200";"0";"Unknown 1";9.60529558725623e-60;2.47079232291491;0.268;0.068;3.75259688002926e-55
"BdiBd21-3.3G0728900";"0";"Unknown 1";2.01995224275314e-59;-2.26150979156255;0.566;0.684;7.89154942198795e-55
"BdiBd21-3.4G0097000";"0";"Unknown 1";2.29523516057783e-59;0.563947741124126;0.989;0.804;8.96702472534546e-55
"BdiBd21-3.2G0462700";"0";"Unknown 1";3.35520539412433e-59;0.801356066645653;0.698;0.332;1.31081164337649e-54
"BdiBd21-3.1G0245700";"0";"Unknown 1";3.58689722879384e-59;0.553362130083117;0.98;0.805;1.40132900934518e-54
"BdiBd21-3.1G0064700";"0";"Unknown 1";3.72180615666804e-59;0.606565019392022;0.971;0.72;1.45403522928707e-54
"BdiBd21-3.5G0165000";"0";"Unknown 1";4.06237653785862e-59;0.763778082084526;0.728;0.364;1.58708926581061e-54
"BdiBd21-3.2G0324100";"0";"Unknown 1";4.30037637276808e-59;0.782358905418468;0.827;0.5;1.68007104131303e-54
"BdiBd21-3.1G1038900";"0";"Unknown 1";5.28085964550648e-59;0.690353712765337;0.819;0.429;2.06312624630647e-54
"BdiBd21-3.1G0653000";"0";"Unknown 1";1.27901336145723e-58;0.734979466164879;0.875;0.535;4.99684940054109e-54
"BdiBd21-3.3G0175300";"0";"Unknown 1";2.16413700335204e-58;0.809423496100705;0.791;0.428;8.45485044469575e-54
"BdiBd21-3.3G0006900";"0";"Unknown 1";2.23839227364281e-58;0.644141106098945;0.945;0.628;8.74495093466774e-54
"BdiBd21-3.5G0120600";"0";"Unknown 1";2.54004906060408e-58;-1.84850700005854;0.742;0.77;9.92346366996803e-54
"BdiBd21-3.3G0117600";"0";"Unknown 1";3.55115156053504e-58;1.27680884937424;0.351;0.114;1.38736389166983e-53
"BdiBd21-3.3G0215600";"0";"Unknown 1";4.38229191157119e-58;1.60285204270239;0.27;0.071;1.71207380401263e-53
"BdiBd21-3.2G0451500";"0";"Unknown 1";4.40335459271897e-58;0.744793893967057;0.722;0.349;1.72030257228345e-53
"BdiBd21-3.3G0698800";"0";"Unknown 1";6.30606811085385e-58;0.775668045242521;0.631;0.292;2.46365468954838e-53
