Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
536138,92.5305,92.5305,-3.76172,75.9949,0.249995
535754,71.4395,71.4395,-4.29167,53.0477,0.249995
536682,92.4922,92.4922,-13.0656,21.7113,0.249995
535578,28.5138,28.5138,7.55688,-9.57282,0.249995
535962,109.869,109.869,16.9407,36.0383,0.249995
536538,32.2697,32.2697,-16.7072,-44.9187,0.249995
536634,51.9816,51.9816,-2.81358,-30.1077,0.249995
536698,85.457,85.457,4.22606,96.6811,0.249995
536058,172.904,172.904,6.18092,-166.049,0.249995
536570,130.379,130.379,12.7464,-40.0873,0.249995
536710,118.996,118.996,17.2257,143.911,0.249995
536454,82.3416,82.3416,-4.27702,43.4003,0.249995
535366,32.7813,32.7813,10.8657,-79.589,0.249995
536614,103.109,103.109,3.40619,-78.9116,0.249995
535846,37.2292,37.2292,11.039,81.9651,0.249995
536678,22.1259,22.1259,-17.2623,-72.1354,0.249995
535910,121.487,121.487,-10.4318,-72.1374,0.249995
536038,27.9011,27.9011,-21.9598,-141.104,0.249996
536630,107.504,107.504,3.43585,53.1818,0.249995
536502,20.5617,20.5617,-17.0568,-68.1496,0.249995
536694,44.4721,44.4721,-10.7296,68.221,0.249995
536310,44.577,44.577,-5.19174,35.0477,0.249996
536590,114.239,114.239,-3.9797,-96.7216,0.249995
535950,90.3502,90.3502,-10.1387,82.8252,0.249995
536654,149.206,149.206,17.1807,53.1706,0.249995
535374,19.2753,19.2753,-18.0646,-32.7476,0.249995
536622,214.649,214.649,3.73342,-54.9649,0.249995
535470,49.2948,49.2948,-8.15777,-0.0688712,0.249995
536686,19.7464,19.7464,14.3866,-15.5788,0.249995
535790,21.2399,21.2399,-22.3088,-145.852,0.249995
535326,128.708,128.708,0.56574,6.88713,0.249995
535966,91.5602,91.5602,10.9278,105.78,0.249995
536670,21.5875,21.5875,-5.8083,-117.352,0.249995
536702,78.0658,78.0658,-3.05468,112.831,0.249995
536446,122.721,122.721,17.8978,128.812,0.249995
536705,99.7538,99.7538,2.32586,130.657,0.249995
536641,50.9708,50.9708,-1.4299,-22.5822,0.249995
535329,68.8581,68.8581,-3.86308,-80.9288,0.249995
536353,45.7645,45.7645,16.5679,17.4561,0.249995
536673,52.0295,52.0295,-5.31842,-112.356,0.249995
535905,21.1365,21.1365,-21.2868,-135.897,0.249995
536545,105.459,105.459,-13.2606,-114.965,0.249995
536593,20.7957,20.7957,-3.22031,-44.5145,0.249995
536721,93.2225,93.2225,10.7592,175.488,0.249995
536017,49.4222,49.4222,-19.8998,-117.375,0.249995
536529,70.5706,70.5706,10.5438,73.1268,0.249995
535601,119.142,119.142,-0.706216,-11.7126,0.249995
536689,132.419,132.419,8.96021,13.5051,0.249995
535793,37.0256,37.0256,-24.3887,-177.127,0.249995
535561,69.6346,69.6346,3.81654,107.066,0.249995
536009,76.008,76.008,7.80476,-2.82396,0.249995
535721,27.3293,27.3293,5.06306,-25.1183,0.249995
535977,45.7164,45.7164,-15.9512,-156.314,0.249995
536681,143.265,143.265,-14.4194,4.49785,0.249995
535609,127.798,127.798,2.87179,37.2437,0.249995
536697,106.49,106.49,4.11723,82.8227,0.249995
536185,192.444,192.444,-7.98183,-151.505,0.249995
536709,91.6106,91.6106,10.0889,153.87,0.249995
535973,99.9191,99.9191,-11.9073,-102.691,0.249995
536677,12.2212,12.2212,-17.235,-75.1522,0.249995
536421,26.0654,26.0654,-7.28754,-136.666,0.249995
536725,109.609,109.609,18.2939,185.923,0.249995
536501,40.2217,40.2217,-17.0512,-63.142,0.249995
536693,24.7879,24.7879,-10.8463,73.981,0.249995
536181,78.7768,78.7768,-10.6949,-32.8091,0.249995
536309,26.831,26.831,-19.9361,-110.634,0.249995
536717,100.685,100.685,18.5181,170.922,0.249995
535949,226.73,226.73,7.90113,-133.112,0.249995
535437,80.8147,80.8147,-22.6539,-153.952,0.249995
536365,27.5827,27.5827,-23.5004,-162.504,0.249995
536237,61.0988,61.0988,-3.21496,-38.4935,0.249995
536493,54.0267,54.0267,-10.2932,-41.2965,0.249995
536685,18.5095,18.5095,15.4374,-1.79167,0.249995
536669,198.305,198.305,-0.141055,-143.991,0.249995
535613,31.7231,31.7231,-11.3801,53.15,0.249995
536701,59.2846,59.2846,-2.5677,123.151,0.249995
536317,192.172,192.172,-1.48592,-172.876,0.249995
535811,127.388,127.388,11.2946,-69.9067,0.249995
536707,95.2241,95.2241,9.66888,135.014,0.249995
536515,116.241,116.241,18.2603,113.831,0.249995
535587,140.438,140.438,13.1432,-25.7781,0.249995
536099,20.2193,20.2193,-3.17466,-58.7364,0.249995
536675,24.0709,24.0709,10.3707,-92.2677,0.249995
536419,97.9814,97.9814,1.93277,22.1725,0.249995
536467,23.9914,23.9914,10.2029,53.4105,0.249995
536659,114.077,114.077,-5.11806,163.588,0.249995
536531,80.1381,80.1381,-3.5384,101.365,0.249995
535603,29.4377,29.4377,0.853991,-128.329,0.249995
535475,105.972,105.972,-2.82856,89.5012,0.249995
536691,40.9147,40.9147,9.85242,37.1728,0.249995
536435,38.4934,38.4934,-24.5752,-168.134,0.249995
536563,135.591,135.591,9.95499,-103.234,0.249995
536203,140.67,140.67,-4.06347,178.76,0.249995
536683,45.3832,45.3832,-6.9662,7.20827,0.249995
535403,55.4984,55.4984,-17.8086,-38.3661,0.249995
536091,25.4135,25.4135,-25.3,-182.182,0.249995
536635,83.2043,83.2043,4.13159,-32.6517,0.249995
536699,95.0838,95.0838,-10.2449,106.852,0.249995
535931,20.164,20.164,-20.4516,-123.159,0.249995
536583,84.1082,84.1082,10.833,92.0985,0.249995
535463,52.0164,52.0164,-21.2037,-129.176,0.249995
536679,37.7149,37.7149,-17.2826,-20.8412,0.249995
536423,122.777,122.777,-11.2392,-88.4155,0.249995
535383,16.1308,16.1308,-16.6866,-58.3655,0.249995
536631,26.1013,26.1013,-3.36758,-73.5206,0.249995
535863,32.5199,32.5199,-9.06616,-165.665,0.249995
536695,18.6532,18.6532,3.51246,62.4276,0.249995
536567,70.5877,70.5877,12.1077,-54.9897,0.249995
536591,104.981,104.981,10.8552,121.38,0.249995
536719,65.0962,65.0962,2.81917,168.678,0.249995
536111,46.6854,46.6854,-18.069,-27.6414,0.249995
536367,68.7686,68.7686,-18.5539,-93.3705,0.249995
536495,76.4994,76.4994,-9.95802,-49.8139,0.249995
536687,82.2421,82.2421,15.0632,-8.77457,0.249995
536047,30.1023,30.1023,11.8445,-60.7399,0.249995
535711,33.1663,33.1663,6.75307,-150.653,0.249995
535615,23.0333,23.0333,2.96009,-98.56,0.249995
536255,39.0307,39.0307,-19.4816,-105.148,0.249995
536703,58.9196,58.9196,-6.3397,131.186,0.249995
536319,95.9622,95.9622,-3.68831,63.6761,0.249995


Area HeatMap results for mesh 1
Signal range: 0-250 µm²
